year,event,award,team,qual_rank,n_teams,rank_pct
2025,2025onsca,District Event Winner,7558,1,29,3.4
2025,2025onsca,District Event Winner,188,5,29,17.2
2025,2025onsca,District Event Winner,6135,21,29,72.4
2025,2025onsca,District Event Finalist,610,2,29,6.9
2025,2025onsca,District Event Finalist,781,6,29,20.7
2025,2025onsca,District Event Finalist,771,28,29,96.6
2025,2025onsca,Autonomous Award,781,6,29,20.7
2025,2025onsca,Creativity Award sponsored by Rockwell Automation,8884,11,29,37.9
2025,2025onsca,Excellence in Engineering Award,7520,3,29,10.3
2025,2025onsca,Gracious Professionalism Award,1310,12,29,41.4
2025,2025onsca,Imagery Award in honor of Jack Kamen,9785,25,29,86.2
2025,2025onsca,Industrial Design Award sponsored by General Motors,7558,1,29,3.4
2025,2025onsca,Innovation in Control Award sponsored by nVent,610,2,29,6.9
2025,2025onsca,Judges' Award,854,22,29,75.9
2025,2025onsca,Quality Award,9062,19,29,65.5
2025,2025onsca,Rising All-Star Award,919,20,29,69.0
2025,2025onsca,Team Spirit Award,9659,24,29,82.8
2025,2025onsca,Team Sustainability Award sponsored by Dow,7659,17,29,58.6
2025,2025ontor,District FIRST Impact Award,5719,20,28,71.4
2025,2025ontor,District Engineering Inspiration Award,7520,2,28,7.1
2025,2025ontor,Rookie All Star Award,10634,7,28,25.0
2025,2025ontor,District Championship Dean's List Semi-Finalist,7520,2,28,7.1
2025,2025ontor,District Championship Dean's List Semi-Finalist,3161,15,28,53.6
2025,2025ontor,District Event Winner,7558,1,28,3.6
2025,2025ontor,District Event Winner,4976,3,28,10.7
2025,2025ontor,District Event Winner,10279,23,28,82.1
2025,2025ontor,District Event Finalist,5032,4,28,14.3
2025,2025ontor,District Event Finalist,2935,8,28,28.6
2025,2025ontor,District Event Finalist,7136,26,28,92.9
2025,2025ontor,Autonomous Award,4976,3,28,10.7
2025,2025ontor,Creativity Award sponsored by Rockwell Automation,9659,16,28,57.1
2025,2025ontor,Excellence in Engineering Award,7558,1,28,3.6
2025,2025ontor,Gracious Professionalism Award,6975,22,28,78.6
2025,2025ontor,Imagery Award in honor of Jack Kamen,3161,15,28,53.6
2025,2025ontor,Industrial Design Award sponsored by General Motors,9562,21,28,75.0
2025,2025ontor,Innovation in Control Award sponsored by nVent,4920,11,28,39.3
2025,2025ontor,Judges' Award,9785,5,28,17.9
2025,2025ontor,Quality Award,2935,8,28,28.6
2025,2025ontor,Rising All-Star Award,9262,10,28,35.7
2025,2025ontor,Team Spirit Award,3560,28,28,100.0
2025,2025ontor,Team Sustainability Award sponsored by Dow,854,6,28,21.4
2025,2025onwat,District FIRST Impact Award,772,28,30,93.3
2025,2025onwat,District Engineering Inspiration Award,4039,3,30,10.0
2025,2025onwat,Rookie All Star Award,10514,30,30,100.0
2025,2025onwat,District Championship Dean's List Semi-Finalist,1360,12,30,40.0
2025,2025onwat,District Championship Dean's List Semi-Finalist,4039,3,30,10.0
2025,2025onwat,District Event Winner,4678,1,30,3.3
2025,2025onwat,District Event Winner,3683,2,30,6.7
2025,2025onwat,District Event Winner,9263,21,30,70.0
2025,2025onwat,District Event Finalist,4039,3,30,10.0
2025,2025onwat,District Event Finalist,9098,4,30,13.3
2025,2025onwat,District Event Finalist,4617,24,30,80.0
2025,2025onwat,Autonomous Award,4917,5,30,16.7
2025,2025onwat,Creativity Award sponsored by Rockwell Automation,3683,2,30,6.7
2025,2025onwat,Excellence in Engineering Award,2702,7,30,23.3
2025,2025onwat,Gracious Professionalism Award,4617,24,30,80.0
2025,2025onwat,Imagery Award in honor of Jack Kamen,5672,15,30,50.0
2025,2025onwat,Industrial Design Award sponsored by General Motors,5912,9,30,30.0
2025,2025onwat,Innovation in Control Award sponsored by nVent,4678,1,30,3.3
2025,2025onwat,Judges' Award,8089,13,30,43.3
2025,2025onwat,Quality Award,1360,12,30,40.0
2025,2025onwat,Rising All-Star Award,9098,4,30,13.3
2025,2025onwat,Team Spirit Award,6875,27,30,90.0
2025,2025onwat,Team Sustainability Award sponsored by Dow,5024,6,30,20.0
2025,2025onwel,District FIRST Impact Award,4039,5,27,18.5
2025,2025onwel,District Engineering Inspiration Award,5024,14,27,51.9
2025,2025onwel,Rookie All Star Award,10554,6,27,22.2
2025,2025onwel,District Championship Dean's List Semi-Finalist,7476,9,27,33.3
2025,2025onwel,District Championship Dean's List Semi-Finalist,1114,4,27,14.8
2025,2025onwel,District Event Winner,2056,1,27,3.7
2025,2025onwel,District Event Winner,3683,2,27,7.4
2025,2025onwel,District Event Winner,7623,17,27,63.0
2025,2025onwel,District Event Finalist,4039,5,27,18.5
2025,2025onwel,District Event Finalist,1241,7,27,25.9
2025,2025onwel,District Event Finalist,2852,24,27,88.9
2025,2025onwel,Autonomous Award,2200,3,27,11.1
2025,2025onwel,Creativity Award sponsored by Rockwell Automation,3683,2,27,7.4
2025,2025onwel,Excellence in Engineering Award,1114,4,27,14.8
2025,2025onwel,Gracious Professionalism Award,7757,26,27,96.3
2025,2025onwel,Imagery Award in honor of Jack Kamen,1646,18,27,66.7
2025,2025onwel,Industrial Design Award sponsored by General Motors,2702,27,27,100.0
2025,2025onwel,Innovation in Control Award sponsored by nVent,7476,9,27,33.3
2025,2025onwel,Judges' Award,6098,15,27,55.6
2025,2025onwel,Quality Award,2056,1,27,3.7
2025,2025onwel,Rising All-Star Award,5689,12,27,44.4
2025,2025onwel,Team Spirit Award,8089,10,27,37.0
2025,2025onwel,Team Sustainability Award sponsored by Dow,2609,19,27,70.4
2025,2025onwin,District FIRST Impact Award,781,7,29,24.1
2025,2025onwin,District Engineering Inspiration Award,3756,16,29,55.2
2025,2025onwin,Rookie All Star Award,10611,21,29,72.4
2025,2025onwin,District Championship Dean's List Semi-Finalist,8789,14,29,48.3
2025,2025onwin,District Championship Dean's List Semi-Finalist,5885,18,29,62.1
2025,2025onwin,District Event Winner,4678,1,29,3.4
2025,2025onwin,District Event Winner,4907,2,29,6.9
2025,2025onwin,District Event Winner,10611,21,29,72.4
2025,2025onwin,District Event Finalist,4940,6,29,20.7
2025,2025onwin,District Event Finalist,3739,10,29,34.5
2025,2025onwin,District Event Finalist,5408,17,29,58.6
2025,2025onwin,Autonomous Award,4678,1,29,3.4
2025,2025onwin,Creativity Award sponsored by Rockwell Automation,4688,22,29,75.9
2025,2025onwin,Excellence in Engineering Award,4907,2,29,6.9
2025,2025onwin,Gracious Professionalism Award,5885,18,29,62.1
2025,2025onwin,Imagery Award in honor of Jack Kamen,5912,4,29,13.8
2025,2025onwin,Industrial Design Award sponsored by General Motors,3739,10,29,34.5
2025,2025onwin,Innovation in Control Award sponsored by nVent,4920,3,29,10.3
2025,2025onwin,Judges' Award,5596,11,29,37.9
2025,2025onwin,Quality Award,1229,12,29,41.4
2025,2025onwin,Rising All-Star Award,6854,20,29,69.0
2025,2025onwin,Team Spirit Award,6875,26,29,89.7
2025,2025onwin,Team Sustainability Award sponsored by Dow,8081,5,29,17.2
2025,2025orore,District FIRST Impact Award,2557,22,30,73.3
2025,2025orore,District Engineering Inspiration Award,6831,16,30,53.3
2025,2025orore,Rookie All Star Award,10444,20,30,66.7
2025,2025orore,District Championship Dean's List Semi-Finalist,3663,2,30,6.7
2025,2025orore,District Championship Dean's List Semi-Finalist,2557,22,30,73.3
2025,2025orore,District Event Winner,3636,1,30,3.3
2025,2025orore,District Event Winner,3663,2,30,6.7
2025,2025orore,District Event Winner,3574,24,30,80.0
2025,2025orore,District Event Finalist,957,3,30,10.0
2025,2025orore,District Event Finalist,4043,5,30,16.7
2025,2025orore,District Event Finalist,2898,28,30,93.3
2025,2025orore,Autonomous Award,957,3,30,10.0
2025,2025orore,Creativity Award sponsored by Rockwell Automation,9430,18,30,60.0
2025,2025orore,Excellence in Engineering Award,7034,8,30,26.7
2025,2025orore,Gracious Professionalism Award,2471,12,30,40.0
2025,2025orore,Imagery Award in honor of Jack Kamen,6443,9,30,30.0
2025,2025orore,Industrial Design Award sponsored by General Motors,4488,10,30,33.3
2025,2025orore,Innovation in Control Award sponsored by nVent,1425,7,30,23.3
2025,2025orore,Judges' Award,2635,15,30,50.0
2025,2025orore,Quality Award,3673,14,30,46.7
2025,2025orore,Rising All-Star Award,3574,24,30,80.0
2025,2025orore,Team Spirit Award,9446,23,30,76.7
2025,2025orore,Team Sustainability Award sponsored by Dow,5970,19,30,63.3
2025,2025orsal,District FIRST Impact Award,4125,18,36,50.0
2025,2025orsal,District Engineering Inspiration Award,2635,25,36,69.4
2025,2025orsal,District Championship Dean's List Semi-Finalist,3786,22,36,61.1
2025,2025orsal,District Championship Dean's List Semi-Finalist,4125,18,36,50.0
2025,2025orsal,District Event Winner,955,1,36,2.8
2025,2025orsal,District Event Winner,3674,3,36,8.3
2025,2025orsal,District Event Winner,2550,20,36,55.6
2025,2025orsal,District Event Finalist,4061,4,36,11.1
2025,2025orsal,District Event Finalist,2147,7,36,19.4
2025,2025orsal,District Event Finalist,4692,32,36,88.9
2025,2025orsal,Autonomous Award,2926,23,36,63.9
2025,2025orsal,Creativity Award sponsored by Rockwell Automation,3024,24,36,66.7
2025,2025orsal,Excellence in Engineering Award,6343,6,36,16.7
2025,2025orsal,Gracious Professionalism Award,4061,4,36,11.1
2025,2025orsal,Imagery Award in honor of Jack Kamen,5937,31,36,86.1
2025,2025orsal,Industrial Design Award sponsored by General Motors,4692,32,36,88.9
2025,2025orsal,Innovation in Control Award sponsored by nVent,2374,14,36,38.9
2025,2025orsal,Judges' Award,955,1,36,2.8
2025,2025orsal,Quality Award,2147,7,36,19.4
2025,2025orsal,Rising All-Star Award,2898,30,36,83.3
2025,2025orsal,Team Spirit Award,5683,11,36,30.6
2025,2025orsal,Team Sustainability Award sponsored by Dow,9613,35,36,97.2
2025,2025orwil,District FIRST Impact Award,6831,27,34,79.4
2025,2025orwil,District Engineering Inspiration Award,9600,18,34,52.9
2025,2025orwil,District Championship Dean's List Semi-Finalist,997,28,34,82.4
2025,2025orwil,District Championship Dean's List Semi-Finalist,1540,8,34,23.5
2025,2025orwil,District Event Winner,957,1,34,2.9
2025,2025orwil,District Event Winner,5468,2,34,5.9
2025,2025orwil,District Event Winner,9567,13,34,38.2
2025,2025orwil,District Event Finalist,1425,3,34,8.8
2025,2025orwil,District Event Finalist,1540,8,34,23.5
2025,2025orwil,District Event Finalist,997,28,34,82.4
2025,2025orwil,Autonomous Award,5468,2,34,5.9
2025,2025orwil,Creativity Award sponsored by Rockwell Automation,1595,21,34,61.8
2025,2025orwil,Excellence in Engineering Award,6343,17,34,50.0
2025,2025orwil,Gracious Professionalism Award,1425,3,34,8.8
2025,2025orwil,Imagery Award in honor of Jack Kamen,1359,31,34,91.2
2025,2025orwil,Industrial Design Award sponsored by General Motors,6443,22,34,64.7
2025,2025orwil,Innovation in Control Award sponsored by nVent,2471,5,34,14.7
2025,2025orwil,Judges' Award,3024,34,34,100.0
2025,2025orwil,Quality Award,2811,6,34,17.6
2025,2025orwil,Rising All-Star Award,4662,20,34,58.8
2025,2025orwil,Team Spirit Award,6696,14,34,41.2
2025,2025orwil,Team Sustainability Award sponsored by Dow,997,28,34,82.4
2025,2025paben,District FIRST Impact Award,5401,9,33,27.3
2025,2025paben,District Engineering Inspiration Award,1712,11,33,33.3
2025,2025paben,Rookie All Star Award,10143,29,33,87.9
2025,2025paben,District Championship Dean's List Semi-Finalist,2720,16,33,48.5
2025,2025paben,District Championship Dean's List Semi-Finalist,9015,12,33,36.4
2025,2025paben,District Event Winner,365,1,33,3.0
2025,2025paben,District Event Winner,103,2,33,6.1
2025,2025paben,District Event Winner,8721,24,33,72.7
2025,2025paben,District Event Finalist,1712,11,33,33.3
2025,2025paben,District Event Finalist,2722,15,33,45.5
2025,2025paben,District Event Finalist,7587,17,33,51.5
2025,2025paben,Autonomous Award,316,10,33,30.3
2025,2025paben,Creativity Award sponsored by Rockwell Automation,2016,18,33,54.5
2025,2025paben,Excellence in Engineering Award,9015,12,33,36.4
2025,2025paben,Gracious Professionalism Award,365,1,33,3.0
2025,2025paben,Imagery Award in honor of Jack Kamen,5113,19,33,57.6
2025,2025paben,Industrial Design Award sponsored by General Motors,1257,3,33,9.1
2025,2025paben,Innovation in Control Award sponsored by nVent,1089,7,33,21.2
2025,2025paben,Judges' Award,4652,30,33,90.9
2025,2025paben,Quality Award,272,6,33,18.2
2025,2025paben,Rising All-Star Award,9094,5,33,15.2
2025,2025paben,Team Spirit Award,484,14,33,42.4
2025,2025paben,Team Sustainability Award sponsored by Dow,2720,16,33,48.5
2025,2025paca,Regional FIRST Impact Award,4145,11,53,20.8
2025,2025paca,Regional Engineering Inspiration Award,4467,23,53,43.4
2025,2025paca,Rookie All Star Award,10208,30,53,56.6
2025,2025paca,Woodie Flowers Finalist Award,2656,41,53,77.4
2025,2025paca,FIRST Dean's List Finalist Award,5740,3,53,5.7
2025,2025paca,FIRST Dean's List Finalist Award,9475,13,53,24.5
2025,2025paca,Regional Winners,694,1,53,1.9
2025,2025paca,Regional Winners,3539,5,53,9.4
2025,2025paca,Regional Winners,3492,22,53,41.5
2025,2025paca,Regional Finalists,4122,2,53,3.8
2025,2025paca,Regional Finalists,4145,11,53,20.8
2025,2025paca,Regional Finalists,10515,38,53,71.7
2025,2025paca,Autonomous Award,4122,2,53,3.8
2025,2025paca,Creativity Award sponsored by Rockwell Automation,5413,46,53,86.8
2025,2025paca,Excellence in Engineering Award,694,1,53,1.9
2025,2025paca,Gracious Professionalism Award,3504,21,53,39.6
2025,2025paca,Imagery Award in honor of Jack Kamen,8705,24,53,45.3
2025,2025paca,Industrial Design Award sponsored by General Motors,2603,16,53,30.2
2025,2025paca,Innovation in Control Award sponsored by nVent,3539,5,53,9.4
2025,2025paca,Judges' Award,2638,10,53,18.9
2025,2025paca,Quality Award,4121,9,53,17.0
2025,2025paca,Rising All-Star Award,9767,34,53,64.2
2025,2025paca,Team Spirit Award,451,35,53,66.0
2025,2025paca,Team Sustainability Award sponsored by Dow,3492,22,53,41.5
2025,2025pahat,District FIRST Impact Award,316,18,32,56.2
2025,2025pahat,District Engineering Inspiration Award,1403,26,32,81.2
2025,2025pahat,Rookie All Star Award,10653,16,32,50.0
2025,2025pahat,District Championship Dean's List Semi-Finalist,341,2,32,6.2
2025,2025pahat,District Championship Dean's List Semi-Finalist,1403,26,32,81.2
2025,2025pahat,District Event Winner,2539,1,32,3.1
2025,2025pahat,District Event Winner,341,2,32,6.2
2025,2025pahat,District Event Winner,2559,30,32,93.8
2025,2025pahat,District Event Finalist,2607,5,32,15.6
2025,2025pahat,District Event Finalist,2590,10,32,31.2
2025,2025pahat,District Event Finalist,427,29,32,90.6
2025,2025pahat,Autonomous Award,2539,1,32,3.1
2025,2025pahat,Creativity Award sponsored by Rockwell Automation,2590,10,32,31.2
2025,2025pahat,Excellence in Engineering Award,341,2,32,6.2
2025,2025pahat,Gracious Professionalism Award,321,14,32,43.8
2025,2025pahat,Imagery Award in honor of Jack Kamen,5181,11,32,34.4
2025,2025pahat,Industrial Design Award sponsored by General Motors,1218,6,32,18.8
2025,2025pahat,Innovation in Control Award sponsored by nVent,1089,9,32,28.1
2025,2025pahat,Judges' Award,709,31,32,96.9
2025,2025pahat,Quality Award,708,4,32,12.5
2025,2025pahat,Rising All-Star Award,5407,22,32,68.8
2025,2025pahat,Team Spirit Award,6808,7,32,21.9
2025,2025pahat,Team Sustainability Award sponsored by Dow,1923,12,32,37.5
2025,2025paphi,District FIRST Impact Award,272,18,26,69.2
2025,2025paphi,District Engineering Inspiration Award,1218,3,26,11.5
2025,2025paphi,Rookie All Star Award,10584,19,26,73.1
2025,2025paphi,District Championship Dean's List Semi-Finalist,2539,1,26,3.8
2025,2025paphi,District Championship Dean's List Semi-Finalist,1168,6,26,23.1
2025,2025paphi,District Event Winner,2539,1,26,3.8
2025,2025paphi,District Event Winner,341,2,26,7.7
2025,2025paphi,District Event Winner,10143,25,26,96.2
2025,2025paphi,District Event Finalist,1218,3,26,11.5
2025,2025paphi,District Event Finalist,1168,6,26,23.1
2025,2025paphi,District Event Finalist,2234,26,26,100.0
2025,2025paphi,Autonomous Award,4373,7,26,26.9
2025,2025paphi,Creativity Award sponsored by Rockwell Automation,2234,26,26,100.0
2025,2025paphi,Excellence in Engineering Award,1391,4,26,15.4
2025,2025paphi,Gracious Professionalism Award,4637,21,26,80.8
2025,2025paphi,Imagery Award in honor of Jack Kamen,4342,10,26,38.5
2025,2025paphi,Industrial Design Award sponsored by General Motors,1168,6,26,23.1
2025,2025paphi,Innovation in Control Award sponsored by nVent,341,2,26,7.7
2025,2025paphi,Judges' Award,10070,16,26,61.5
2025,2025paphi,Quality Award,2539,1,26,3.8
2025,2025paphi,Rising All-Star Award,5407,14,26,53.8
2025,2025paphi,Team Spirit Award,8117,20,26,76.9
2025,2025paphi,Team Sustainability Award sponsored by Dow,5113,12,26,46.2
2025,2025pawar,District FIRST Impact Award,11,10,30,33.3
2025,2025pawar,District Engineering Inspiration Award,433,9,30,30.0
2025,2025pawar,Rookie All Star Award,10400,7,30,23.3
2025,2025pawar,District Championship Dean's List Semi-Finalist,303,12,30,40.0
2025,2025pawar,District Championship Dean's List Semi-Finalist,3314,2,30,6.7
2025,2025pawar,District Event Winner,2607,1,30,3.3
2025,2025pawar,District Event Winner,3314,2,30,6.7
2025,2025pawar,District Event Winner,9416,22,30,73.3
2025,2025pawar,District Event Finalist,1807,3,30,10.0
2025,2025pawar,District Event Finalist,1391,4,30,13.3
2025,2025pawar,District Event Finalist,816,27,30,90.0
2025,2025pawar,District Event Finalist,430,15,30,50.0
2025,2025pawar,Autonomous Award,3314,2,30,6.7
2025,2025pawar,Creativity Award sponsored by Rockwell Automation,9116,25,30,83.3
2025,2025pawar,Excellence in Engineering Award,1807,3,30,10.0
2025,2025pawar,Gracious Professionalism Award,1391,4,30,13.3
2025,2025pawar,Imagery Award in honor of Jack Kamen,193,8,30,26.7
2025,2025pawar,Industrial Design Award sponsored by General Motors,2607,1,30,3.3
2025,2025pawar,Innovation in Control Award sponsored by nVent,2495,13,30,43.3
2025,2025pawar,Judges' Award,9416,22,30,73.3
2025,2025pawar,Quality Award,303,12,30,40.0
2025,2025pawar,Rising All-Star Award,4637,17,30,56.7
2025,2025pawar,Team Spirit Award,6808,14,30,46.7
2025,2025pawar,Team Sustainability Award sponsored by Dow,2554,11,30,36.7
2025,2025pncmp,District Championship FIRST Impact Award,2412,24,50,48.0
2025,2025pncmp,District Championship FIRST Impact Award,2976,48,50,96.0
2025,2025pncmp,District Championship Engineering Inspiration Award,2635,,50,
2025,2025pncmp,District Championship Engineering Inspiration Award,2980,,50,
2025,2025pncmp,District Championship Rookie All Star Award,10079,26,50,52.0
2025,2025pncmp,Woodie Flowers Finalist Award,4682,,50,
2025,2025pncmp,Woodie Flowers Finalist Award,2928,,50,
2025,2025pncmp,FIRST Dean's List Finalist Award,997,33,50,66.0
2025,2025pncmp,FIRST Dean's List Finalist Award,5827,,50,
2025,2025pncmp,FIRST Dean's List Finalist Award,4915,28,50,56.0
2025,2025pncmp,FIRST Dean's List Finalist Award,2557,30,50,60.0
2025,2025pncmp,District Championship Winner,2910,3,50,6.0
2025,2025pncmp,District Championship Winner,2930,20,50,40.0
2025,2025pncmp,District Championship Winner,7034,18,50,36.0
2025,2025pncmp,District Championship Finalist,1778,2,50,4.0
2025,2025pncmp,District Championship Finalist,9450,15,50,30.0
2025,2025pncmp,District Championship Finalist,948,44,50,88.0
2025,2025pncmp,Autonomous Award,2910,3,50,6.0
2025,2025pncmp,Creativity Award sponsored by Rockwell Automation,4513,22,50,44.0
2025,2025pncmp,Excellence in Engineering Award,1540,6,50,12.0
2025,2025pncmp,Gracious Professionalism Award,2522,9,50,18.0
2025,2025pncmp,Imagery Award in honor of Jack Kamen,957,17,50,34.0
2025,2025pncmp,Industrial Design Award sponsored by General Motors,3218,23,50,46.0
2025,2025pncmp,Innovation in Control Award sponsored by nVent,2471,16,50,32.0
2025,2025pncmp,Judges' Award,6343,27,50,54.0
2025,2025pncmp,Quality Award,3663,1,50,2.0
2025,2025pncmp,Rising All-Star Award,9442,29,50,58.0
2025,2025pncmp,Team Spirit Award,4125,50,50,100.0
2025,2025pncmp,Team Sustainability Award sponsored by Dow,7034,18,50,36.0
2025,2025qcmo,Regional FIRST Impact Award,3990,3,37,8.1
2025,2025qcmo,Regional Engineering Inspiration Award,5528,7,37,18.9
2025,2025qcmo,Woodie Flowers Finalist Award,3550,10,37,27.0
2025,2025qcmo,FIRST Dean's List Finalist Award,8067,35,37,94.6
2025,2025qcmo,FIRST Dean's List Finalist Award,3990,3,37,8.1
2025,2025qcmo,Regional Winners,3015,1,37,2.7
2025,2025qcmo,Regional Winners,3990,3,37,8.1
2025,2025qcmo,Regional Winners,3544,26,37,70.3
2025,2025qcmo,Regional Finalists,4947,2,37,5.4
2025,2025qcmo,Regional Finalists,3986,4,37,10.8
2025,2025qcmo,Regional Finalists,5618,16,37,43.2
2025,2025qcmo,Autonomous Award,3015,1,37,2.7
2025,2025qcmo,Creativity Award sponsored by Rockwell Automation,5439,9,37,24.3
2025,2025qcmo,Excellence in Engineering Award,3360,15,37,40.5
2025,2025qcmo,Gracious Professionalism Award,3550,10,37,27.0
2025,2025qcmo,Imagery Award in honor of Jack Kamen,6929,25,37,67.6
2025,2025qcmo,Industrial Design Award sponsored by General Motors,4947,2,37,5.4
2025,2025qcmo,Innovation in Control Award sponsored by nVent,3986,4,37,10.8
2025,2025qcmo,Judges' Award,9102,27,37,73.0
2025,2025qcmo,Quality Award,9234,5,37,13.5
2025,2025qcmo,Rising All-Star Award,9624,14,37,37.8
2025,2025qcmo,Team Spirit Award,3544,26,37,70.3
2025,2025qcmo,Team Sustainability Award sponsored by Dow,8067,35,37,94.6
2025,2025rikin,District FIRST Impact Award,1757,10,37,27.0
2025,2025rikin,District Engineering Inspiration Award,2079,27,37,73.0
2025,2025rikin,Rookie All Star Award,10254,6,37,16.2
2025,2025rikin,District Championship Dean's List Semi-Finalist,1153,4,37,10.8
2025,2025rikin,District Championship Dean's List Semi-Finalist,1153,4,37,10.8
2025,2025rikin,District Event Winner,190,1,37,2.7
2025,2025rikin,District Event Winner,1768,3,37,8.1
2025,2025rikin,District Event Winner,5962,37,37,100.0
2025,2025rikin,District Event Finalist,88,2,37,5.4
2025,2025rikin,District Event Finalist,78,7,37,18.9
2025,2025rikin,District Event Finalist,97,19,37,51.4
2025,2025rikin,District Event Finalist,348,18,37,48.6
2025,2025rikin,Autonomous Award,190,1,37,2.7
2025,2025rikin,Creativity Award sponsored by Rockwell Automation,8085,11,37,29.7
2025,2025rikin,Excellence in Engineering Award,246,8,37,21.6
2025,2025rikin,Gracious Professionalism Award,1735,36,37,97.3
2025,2025rikin,Imagery Award in honor of Jack Kamen,5112,30,37,81.1
2025,2025rikin,Industrial Design Award sponsored by General Motors,1153,4,37,10.8
2025,2025rikin,Innovation in Control Award sponsored by nVent,5000,16,37,43.2
2025,2025rikin,Judges' Award,88,2,37,5.4
2025,2025rikin,Quality Award,78,7,37,18.9
2025,2025rikin,Rising All-Star Award,9443,13,37,35.1
2025,2025rikin,Team Spirit Award,1350,31,37,83.8
2025,2025rikin,Team Sustainability Award sponsored by Dow,181,32,37,86.5
2025,2025sccha,District FIRST Impact Award,342,12,34,35.3
2025,2025sccha,District Engineering Inspiration Award,8575,6,34,17.6
2025,2025sccha,Rookie All Star Award,10591,20,34,58.8
2025,2025sccha,District Championship Dean's List Semi-Finalist,2815,2,34,5.9
2025,2025sccha,District Championship Dean's List Semi-Finalist,3490,4,34,11.8
2025,2025sccha,District Event Winner,2815,2,34,5.9
2025,2025sccha,District Event Winner,4451,11,34,32.4
2025,2025sccha,District Event Winner,7085,15,34,44.1
2025,2025sccha,District Event Finalist,3490,4,34,11.8
2025,2025sccha,District Event Finalist,342,12,34,35.3
2025,2025sccha,District Event Finalist,4533,26,34,76.5
2025,2025sccha,Autonomous Award,1102,19,34,55.9
2025,2025sccha,Creativity Award sponsored by Rockwell Automation,6366,22,34,64.7
2025,2025sccha,Excellence in Engineering Award,4533,26,34,76.5
2025,2025sccha,Gracious Professionalism Award,2815,2,34,5.9
2025,2025sccha,Imagery Award in honor of Jack Kamen,4864,9,34,26.5
2025,2025sccha,Industrial Design Award sponsored by General Motors,281,7,34,20.6
2025,2025sccha,Innovation in Control Award sponsored by nVent,4451,11,34,32.4
2025,2025sccha,Judges' Award,9315,24,34,70.6
2025,2025sccha,Quality Award,5130,17,34,50.0
2025,2025sccha,Rising All-Star Award,10599,18,34,52.9
2025,2025sccha,Team Spirit Award,9571,23,34,67.6
2025,2025sccha,Team Sustainability Award sponsored by Dow,3489,16,34,47.1
2025,2025sccmp,District Championship FIRST Impact Award,3489,18,28,64.3
2025,2025sccmp,District Championship Engineering Inspiration Award,342,7,28,25.0
2025,2025sccmp,District Championship Rookie All Star Award,10591,25,28,89.3
2025,2025sccmp,Woodie Flowers Finalist Award,4451,1,28,3.6
2025,2025sccmp,Volunteer of the Year,343,3,28,10.7
2025,2025sccmp,FIRST Dean's List Finalist Award,3489,18,28,64.3
2025,2025sccmp,FIRST Dean's List Finalist Award,2815,5,28,17.9
2025,2025sccmp,District Championship Winner,4451,1,28,3.6
2025,2025sccmp,District Championship Winner,343,3,28,10.7
2025,2025sccmp,District Championship Winner,10231,23,28,82.1
2025,2025sccmp,District Championship Finalist,342,7,28,25.0
2025,2025sccmp,District Championship Finalist,8575,13,28,46.4
2025,2025sccmp,District Championship Finalist,8137,26,28,92.9
2025,2025sccmp,Autonomous Award,4451,1,28,3.6
2025,2025sccmp,Creativity Award sponsored by Rockwell Automation,6366,6,28,21.4
2025,2025sccmp,Excellence in Engineering Award,5130,15,28,53.6
2025,2025sccmp,Gracious Professionalism Award,1287,19,28,67.9
2025,2025sccmp,Imagery Award in honor of Jack Kamen,9315,28,28,100.0
2025,2025sccmp,Industrial Design Award sponsored by General Motors,8575,13,28,46.4
2025,2025sccmp,Innovation in Control Award sponsored by nVent,4533,14,28,50.0
2025,2025sccmp,Judges' Award,9571,21,28,75.0
2025,2025sccmp,Quality Award,343,3,28,10.7
2025,2025sccmp,Rising All-Star Award,10599,22,28,78.6
2025,2025sccmp,Team Spirit Award,1102,4,28,14.3
2025,2025sccmp,Team Sustainability Award sponsored by Dow,2815,5,28,17.9
2025,2025schar,District FIRST Impact Award,3489,35,35,100.0
2025,2025schar,District Engineering Inspiration Award,342,10,35,28.6
2025,2025schar,Rookie All Star Award,10599,23,35,65.7
2025,2025schar,District Championship Dean's List Semi-Finalist,3489,35,35,100.0
2025,2025schar,District Championship Dean's List Semi-Finalist,9571,9,35,25.7
2025,2025schar,District Event Winner,343,1,35,2.9
2025,2025schar,District Event Winner,4451,2,35,5.7
2025,2025schar,District Event Winner,8137,15,35,42.9
2025,2025schar,District Event Finalist,4967,4,35,11.4
2025,2025schar,District Event Finalist,281,5,35,14.3
2025,2025schar,District Event Finalist,3489,35,35,100.0
2025,2025schar,Autonomous Award,2815,17,35,48.6
2025,2025schar,Creativity Award sponsored by Rockwell Automation,1102,12,35,34.3
2025,2025schar,Excellence in Engineering Award,5130,21,35,60.0
2025,2025schar,Gracious Professionalism Award,6366,22,35,62.9
2025,2025schar,Imagery Award in honor of Jack Kamen,281,5,35,14.3
2025,2025schar,Industrial Design Award sponsored by General Motors,1287,7,35,20.0
2025,2025schar,Innovation in Control Award sponsored by nVent,4451,2,35,5.7
2025,2025schar,Judges' Award,1293,27,35,77.1
2025,2025schar,Quality Award,343,1,35,2.9
2025,2025schar,Rising All-Star Award,9315,26,35,74.3
2025,2025schar,Team Spirit Award,10231,31,35,88.6
2025,2025schar,Team Sustainability Award sponsored by Dow,8575,3,35,8.6
