year,event,award,team,qual_rank,n_teams,rank_pct
2024,2024casd,Creativity Award sponsored by Rockwell Automation,9084,3,51,5.9
2024,2024casd,Excellence in Engineering Award,3749,15,51,29.4
2024,2024casd,Gracious Professionalism Award,3255,2,51,3.9
2024,2024casd,Imagery Award in honor of Jack Kamen,1622,17,51,33.3
2024,2024casd,Industrial Design Award sponsored by General Motors,2102,11,51,21.6
2024,2024casd,Innovation in Control Award,6995,10,51,19.6
2024,2024casd,Judges' Award,7441,49,51,96.1
2024,2024casd,Quality Award,4738,6,51,11.8
2024,2024casd,Rookie Inspiration Award,9615,41,51,80.4
2024,2024casd,Team Spirit Award,3882,23,51,45.1
2024,2024casd,Team Sustainability Award sponsored by Dow,359,1,51,2.0
2024,2024casd,Wildcard,8891,18,51,35.3
2024,2024casd,Wildcard,9452,21,51,41.2
2024,2024casf,Regional FIRST Impact Award,1700,15,43,34.9
2024,2024casf,Regional Engineering Inspiration Award,2854,8,43,18.6
2024,2024casf,Rookie All Star Award,9584,17,43,39.5
2024,2024casf,Woodie Flowers Finalist Award,6418,25,43,58.1
2024,2024casf,FIRST Dean's List Finalist Award,6962,18,43,41.9
2024,2024casf,FIRST Dean's List Finalist Award,4186,40,43,93.0
2024,2024casf,Regional Winners,114,1,43,2.3
2024,2024casf,Regional Winners,5940,2,43,4.7
2024,2024casf,Regional Winners,5507,19,43,44.2
2024,2024casf,Regional Finalists,8033,3,43,7.0
2024,2024casf,Regional Finalists,7426,4,43,9.3
2024,2024casf,Regional Finalists,5700,24,43,55.8
2024,2024casf,Regional Finalists,2551,14,43,32.6
2024,2024casf,Autonomous Award,5940,2,43,4.7
2024,2024casf,Creativity Award sponsored by Rockwell Automation,5507,19,43,44.2
2024,2024casf,Excellence in Engineering Award,6418,25,43,58.1
2024,2024casf,Gracious Professionalism Award,6814,33,43,76.7
2024,2024casf,Imagery Award in honor of Jack Kamen,9006,27,43,62.8
2024,2024casf,Industrial Design Award sponsored by General Motors,4904,39,43,90.7
2024,2024casf,Innovation in Control Award,114,1,43,2.3
2024,2024casf,Judges' Award,7426,4,43,9.3
2024,2024casf,Quality Award,8033,3,43,7.0
2024,2024casf,Team Spirit Award,5700,24,43,55.8
2024,2024casf,Team Sustainability Award sponsored by Dow,649,6,43,14.0
2024,2024casj,Regional FIRST Impact Award,1678,2,42,4.8
2024,2024casj,Regional Engineering Inspiration Award,3008,37,42,88.1
2024,2024casj,Woodie Flowers Finalist Award,581,1,42,2.4
2024,2024casj,FIRST Dean's List Finalist Award,1967,31,42,73.8
2024,2024casj,FIRST Dean's List Finalist Award,1351,33,42,78.6
2024,2024casj,Regional Winners,581,1,42,2.4
2024,2024casj,Regional Winners,1678,2,42,4.8
2024,2024casj,Regional Winners,8048,30,42,71.4
2024,2024casj,Regional Finalists,604,5,42,11.9
2024,2024casj,Regional Finalists,3256,6,42,14.3
2024,2024casj,Regional Finalists,9470,25,42,59.5
2024,2024casj,Autonomous Award,987,4,42,9.5
2024,2024casj,Creativity Award sponsored by Rockwell Automation,253,21,42,50.0
2024,2024casj,Excellence in Engineering Award,668,19,42,45.2
2024,2024casj,Gracious Professionalism Award,7419,13,42,31.0
2024,2024casj,Imagery Award in honor of Jack Kamen,1868,10,42,23.8
2024,2024casj,Industrial Design Award sponsored by General Motors,972,16,42,38.1
2024,2024casj,Innovation in Control Award,2073,23,42,54.8
2024,2024casj,Judges' Award,2288,9,42,21.4
2024,2024casj,Quality Award,604,5,42,11.9
2024,2024casj,Rookie Inspiration Award,9470,25,42,59.5
2024,2024casj,Team Spirit Award,1967,31,42,73.8
2024,2024casj,Team Sustainability Award sponsored by Dow,7413,24,42,57.1
2024,2024casj,Wildcard,8048,30,42,71.4
2024,2024catt,Winner,5199,1,38,2.6
2024,2024catt,Winner,359,3,38,7.9
2024,2024catt,Winner,597,20,38,52.6
2024,2024catt,Winner,696,17,38,44.7
2024,2024catt,Finalist,7157,2,38,5.3
2024,2024catt,Finalist,5199,1,38,2.6
2024,2024catt,Finalist,4,23,38,60.5
2024,2024catt,Finalist,6017,40,38,105.3
2024,2024cave,Regional FIRST Impact Award,8,14,48,29.2
2024,2024cave,Regional Engineering Inspiration Award,589,24,48,50.0
2024,2024cave,Rookie All Star Award,9421,23,48,47.9
2024,2024cave,Woodie Flowers Finalist Award,4817,33,48,68.8
2024,2024cave,FIRST Dean's List Finalist Award,589,24,48,50.0
2024,2024cave,FIRST Dean's List Finalist Award,687,9,48,18.8
2024,2024cave,Regional Winners,4414,1,48,2.1
2024,2024cave,Regional Winners,4481,2,48,4.2
2024,2024cave,Regional Winners,4276,15,48,31.2
2024,2024cave,Regional Winners,3863,25,48,52.1
2024,2024cave,Regional Finalists,5817,7,48,14.6
2024,2024cave,Regional Finalists,6995,21,48,43.8
2024,2024cave,Regional Finalists,589,24,48,50.0
2024,2024cave,Autonomous Award,4414,1,48,2.1
2024,2024cave,Creativity Award sponsored by Rockwell Automation,3476,5,48,10.4
2024,2024cave,Excellence in Engineering Award,4481,2,48,4.2
2024,2024cave,Gracious Professionalism Award,5012,29,48,60.4
2024,2024cave,Imagery Award in honor of Jack Kamen,399,46,48,95.8
2024,2024cave,Industrial Design Award sponsored by General Motors,9084,8,48,16.7
2024,2024cave,Innovation in Control Award,5817,7,48,14.6
2024,2024cave,Judges' Award,4711,36,48,75.0
2024,2024cave,Quality Award,115,3,48,6.2
2024,2024cave,Rookie Inspiration Award,9635,20,48,41.7
2024,2024cave,Team Spirit Award,8521,39,48,81.2
2024,2024cave,Team Sustainability Award sponsored by Dow,687,9,48,18.8
2024,2024cave,Wildcard,4276,15,48,31.2
2024,2024cave,Wildcard,9421,23,48,47.9
2024,2024cc,Winner,2910,1,43,2.3
2024,2024cc,Winner,6328,2,43,4.7
2024,2024cc,Winner,670,41,43,95.3
2024,2024cc,Winner,5199,39,43,90.7
2024,2024cc,Finalist,2046,9,43,20.9
2024,2024cc,Finalist,1678,20,43,46.5
2024,2024cc,Finalist,6800,34,43,79.1
2024,2024cc,Finalist,5817,36,43,83.7
2024,2024cc,Judges' Award,9496,23,43,53.5
2024,2024cc,Most Improved Team Award,9442,4,43,9.3
2024,2024cc,Professionalism Award,4499,12,43,27.9
2024,2024cc,Programming Award,6328,2,43,4.7
2024,2024cc,Quality Award,8033,6,43,14.0
2024,2024chcmp,Regional FIRST Impact Award,5587,10,54,18.5
2024,2024chcmp,Regional Engineering Inspiration Award,2068,52,54,96.3
2024,2024chcmp,District Championship Rookie All Star Award,9403,32,54,59.3
2024,2024chcmp,Woodie Flowers Finalist Award,4541,47,54,87.0
2024,2024chcmp,Woodie Flowers Finalist Award,2377,28,54,51.9
2024,2024chcmp,FIRST Dean's List Finalist Award,9072,26,54,48.1
2024,2024chcmp,FIRST Dean's List Finalist Award,4099,3,54,5.6
2024,2024chcmp,District Championship Winner,836,1,54,1.9
2024,2024chcmp,District Championship Winner,1731,2,54,3.7
2024,2024chcmp,District Championship Winner,539,15,54,27.8
2024,2024chcmp,District Championship Finalist,5804,7,54,13.0
2024,2024chcmp,District Championship Finalist,346,11,54,20.4
2024,2024chcmp,District Championship Finalist,3136,31,54,57.4
2024,2024chcmp,Autonomous Award,1731,2,54,3.7
2024,2024chcmp,Creativity Award sponsored by Rockwell Automation,623,8,54,14.8
2024,2024chcmp,Excellence in Engineering Award,1727,6,54,11.1
2024,2024chcmp,Gracious Professionalism Award,449,24,54,44.4
2024,2024chcmp,Imagery Award in honor of Jack Kamen,1086,13,54,24.1
2024,2024chcmp,Industrial Design Award sponsored by General Motors,9072,26,54,48.1
2024,2024chcmp,Innovation in Control Award,1629,14,54,25.9
2024,2024chcmp,Judges' Award,888,17,54,31.5
2024,2024chcmp,Quality Award,346,11,54,20.4
2024,2024chcmp,Rookie Inspiration Award,9709,21,54,38.9
2024,2024chcmp,Team Spirit Award,8230,53,54,98.1
2024,2024chcmp,Team Sustainability Award sponsored by Dow,8592,38,54,70.4
2024,2024cmptx,FIRST Impact Award,2486,,,
2024,2024cmptx,Woodie Flowers Award,2468,,,
2024,2024cmptx,FIRST Dean's List Award,1188,,,
2024,2024cmptx,FIRST Dean's List Award,2202,,,
2024,2024cmptx,FIRST Dean's List Award,4131,,,
2024,2024cmptx,FIRST Dean's List Award,4414,,,
2024,2024cmptx,FIRST Dean's List Award,4421,,,
2024,2024cmptx,FIRST Dean's List Award,4931,,,
2024,2024cmptx,FIRST Dean's List Award,6413,,,
2024,2024cmptx,FIRST Dean's List Award,7531,,,
2024,2024cmptx,FIRST Dean's List Award,9134,,,
2024,2024cmptx,FIRST Dean's List Award,9642,,,
2024,2024cmptx,Championship Winner,1690,,,
2024,2024cmptx,Championship Winner,4522,,,
2024,2024cmptx,Championship Winner,9432,,,
2024,2024cmptx,Championship Winner,321,,,
2024,2024cmptx,Championship Finalist,254,,,
2024,2024cmptx,Championship Finalist,1323,,,
2024,2024cmptx,Championship Finalist,294,,,
2024,2024cmptx,Championship Finalist,1189,,,
2024,2024cmptx,FIRST Impact Award Finalist,2438,,,
2024,2024cmptx,FIRST Impact Award Finalist,2486,,,
2024,2024cmptx,FIRST Impact Award Finalist,3990,,,
2024,2024cmptx,FIRST Impact Award Finalist,5614,,,
2024,2024cmptx,FIRST Impact Award Finalist,5985,,,
2024,2024cmptx,FIRST Impact Award Finalist,6429,,,
2024,2024code,Regional FIRST Impact Award,1410,7,49,14.3
2024,2024code,Regional Engineering Inspiration Award,3374,44,49,89.8
2024,2024code,Rookie All Star Award,9586,36,49,73.5
2024,2024code,Woodie Flowers Finalist Award,4418,6,49,12.2
2024,2024code,FIRST Dean's List Finalist Award,1619,11,49,22.4
2024,2024code,FIRST Dean's List Finalist Award,3729,12,49,24.5
2024,2024code,Regional Winners,3006,2,49,4.1
2024,2024code,Regional Winners,1339,33,49,67.3
2024,2024code,Regional Winners,1108,19,49,38.8
2024,2024code,Regional Finalists,4499,1,49,2.0
2024,2024code,Regional Finalists,3729,12,49,24.5
2024,2024code,Regional Finalists,2945,27,49,55.1
2024,2024code,Autonomous Award,4499,1,49,2.0
2024,2024code,Creativity Award sponsored by Rockwell Automation,1619,11,49,22.4
2024,2024code,Excellence in Engineering Award,4418,6,49,12.2
2024,2024code,Gracious Professionalism Award,1339,33,49,67.3
2024,2024code,Imagery Award in honor of Jack Kamen,4293,9,49,18.4
2024,2024code,Industrial Design Award sponsored by General Motors,2240,10,49,20.4
2024,2024code,Innovation in Control Award,5232,8,49,16.3
2024,2024code,Judges' Award,4388,3,49,6.1
2024,2024code,Quality Award,2996,23,49,46.9
2024,2024code,Rookie Inspiration Award,9552,28,49,57.1
2024,2024code,Team Spirit Award,5690,22,49,44.9
2024,2024code,Team Sustainability Award sponsored by Dow,8334,39,49,79.6
2024,2024code,Wildcard,1108,19,49,38.8
2024,2024code,Wildcard,9586,36,49,73.5
2024,2024cthar,District FIRST Impact Award,1071,23,33,69.7
2024,2024cthar,District Engineering Inspiration Award,5112,32,33,97.0
2024,2024cthar,District Championship Dean's List Semi-Finalist,2170,30,33,90.9
2024,2024cthar,District Championship Dean's List Semi-Finalist,175,5,33,15.2
2024,2024cthar,District Event Winner,175,5,33,15.2
2024,2024cthar,District Event Winner,177,10,33,30.3
2024,2024cthar,District Event Winner,5112,32,33,97.0
2024,2024cthar,District Event Finalist,3314,4,33,12.1
2024,2024cthar,District Event Finalist,8085,6,33,18.2
2024,2024cthar,District Event Finalist,1991,17,33,51.5
2024,2024cthar,Autonomous Award,1699,3,33,9.1
2024,2024cthar,Creativity Award sponsored by Rockwell Automation,3464,12,33,36.4
2024,2024cthar,Excellence in Engineering Award,177,10,33,30.3
2024,2024cthar,Gracious Professionalism Award,7407,13,33,39.4
2024,2024cthar,Imagery Award in honor of Jack Kamen,3182,11,33,33.3
2024,2024cthar,Industrial Design Award sponsored by General Motors,175,5,33,15.2
2024,2024cthar,Innovation in Control Award,3314,4,33,12.1
2024,2024cthar,Judges' Award,8085,6,33,18.2
2024,2024cthar,Quality Award,8013,1,33,3.0
2024,2024cthar,Team Spirit Award,181,31,33,93.9
2024,2024cthar,Team Sustainability Award sponsored by Dow,2170,30,33,90.9
2024,2024ctwat,District FIRST Impact Award,195,3,32,9.4
2024,2024ctwat,District Engineering Inspiration Award,3461,15,32,46.9
2024,2024ctwat,Rookie All Star Award,9710,17,32,53.1
2024,2024ctwat,District Championship Dean's List Semi-Finalist,230,13,32,40.6
2024,2024ctwat,District Championship Dean's List Semi-Finalist,999,2,32,6.2
2024,2024ctwat,District Event Winner,176,1,32,3.1
2024,2024ctwat,District Event Winner,230,13,32,40.6
2024,2024ctwat,District Event Winner,839,20,32,62.5
2024,2024ctwat,District Event Finalist,5142,4,32,12.5
2024,2024ctwat,District Event Finalist,558,19,32,59.4
2024,2024ctwat,District Event Finalist,6346,23,32,71.9
2024,2024ctwat,Autonomous Award,155,12,32,37.5
2024,2024ctwat,Creativity Award sponsored by Rockwell Automation,3146,9,32,28.1
2024,2024ctwat,Excellence in Engineering Award,176,1,32,3.1
2024,2024ctwat,Gracious Professionalism Award,178,29,32,90.6
2024,2024ctwat,Imagery Award in honor of Jack Kamen,4572,28,32,87.5
2024,2024ctwat,Industrial Design Award sponsored by General Motors,999,2,32,6.2
2024,2024ctwat,Innovation in Control Award,230,13,32,40.6
2024,2024ctwat,Judges' Award,2067,6,32,18.8
2024,2024ctwat,Quality Award,3654,21,32,65.6
2024,2024ctwat,Team Spirit Award,558,19,32,59.4
2024,2024ctwat,Team Sustainability Award sponsored by Dow,2168,10,32,31.2
2024,2024cur,Engineering Inspiration Award,9008,66,74,89.2
2024,2024cur,Rookie All Star Award,9787,45,74,60.8
2024,2024cur,Championship Division Winner,2590,11,74,14.9
2024,2024cur,Championship Division Winner,4476,22,74,29.7
2024,2024cur,Championship Division Winner,7028,20,74,27.0
2024,2024cur,Championship Division Winner,190,32,74,43.2
2024,2024cur,Championship Division Finalist,9752,5,74,6.8
2024,2024cur,Championship Division Finalist,6672,9,74,12.2
2024,2024cur,Championship Division Finalist,624,17,74,23.0
2024,2024cur,Championship Division Finalist,7660,39,74,52.7
2024,2024cur,Autonomous Award,1640,68,74,91.9
2024,2024cur,Creativity Award sponsored by Rockwell Automation,2412,58,74,78.4
2024,2024cur,Excellence in Engineering Award,3847,4,74,5.4
2024,2024cur,Gracious Professionalism Award,7426,36,74,48.6
2024,2024cur,Imagery Award in honor of Jack Kamen,7197,28,74,37.8
2024,2024cur,Industrial Design Award sponsored by General Motors,2200,1,74,1.4
2024,2024cur,Innovation in Control Award,930,27,74,36.5
2024,2024cur,Judges' Award,7421,43,74,58.1
2024,2024cur,Quality Award,125,26,74,35.1
2024,2024cur,Rookie Inspiration Award,9564,70,74,94.6
2024,2024cur,Team Spirit Award,7567,54,74,73.0
2024,2024cur,Team Sustainability Award sponsored by Dow,4131,71,74,95.9
2024,2024dal,Engineering Inspiration Award,4403,52,75,69.3
2024,2024dal,Rookie All Star Award,9501,50,75,66.7
2024,2024dal,Championship Division Winner,1690,3,75,4.0
2024,2024dal,Championship Division Winner,4522,4,75,5.3
2024,2024dal,Championship Division Winner,9432,62,75,82.7
2024,2024dal,Championship Division Winner,321,45,75,60.0
2024,2024dal,Championship Division Finalist,131,8,75,10.7
2024,2024dal,Championship Division Finalist,148,24,75,32.0
2024,2024dal,Championship Division Finalist,7157,39,75,52.0
2024,2024dal,Championship Division Finalist,2052,31,75,41.3
2024,2024dal,Autonomous Award,1771,2,75,2.7
2024,2024dal,Creativity Award sponsored by Rockwell Automation,4028,6,75,8.0
2024,2024dal,Excellence in Engineering Award,118,17,75,22.7
2024,2024dal,Gracious Professionalism Award,8717,67,75,89.3
2024,2024dal,Imagery Award in honor of Jack Kamen,3538,10,75,13.3
2024,2024dal,Industrial Design Award sponsored by General Motors,5460,9,75,12.0
2024,2024dal,Innovation in Control Award,1690,3,75,4.0
2024,2024dal,Judges' Award,6989,73,75,97.3
2024,2024dal,Quality Award,148,24,75,32.0
2024,2024dal,Rookie Inspiration Award,9400,51,75,68.0
2024,2024dal,Team Spirit Award,1700,63,75,84.0
2024,2024dal,Team Sustainability Award sponsored by Dow,27,28,75,37.3
2024,2024flor,Regional FIRST Impact Award,2080,59,61,96.7
2024,2024flor,Regional Engineering Inspiration Award,4091,30,61,49.2
2024,2024flor,Rookie All Star Award,9627,32,61,52.5
2024,2024flor,Woodie Flowers Finalist Award,5145,26,61,42.6
2024,2024flor,FIRST Dean's List Finalist Award,4091,30,61,49.2
2024,2024flor,FIRST Dean's List Finalist Award,8581,7,61,11.5
2024,2024flor,Regional Winners,59,1,61,1.6
2024,2024flor,Regional Winners,179,4,61,6.6
2024,2024flor,Regional Winners,8817,41,61,67.2
2024,2024flor,Regional Finalists,5557,2,61,3.3
2024,2024flor,Regional Finalists,180,5,61,8.2
2024,2024flor,Regional Finalists,744,28,61,45.9
2024,2024flor,Regional Finalists,1523,15,61,24.6
2024,2024flor,Autonomous Award,8841,6,61,9.8
2024,2024flor,Creativity Award sponsored by Rockwell Automation,386,14,61,23.0
2024,2024flor,Excellence in Engineering Award,233,11,61,18.0
2024,2024flor,Gracious Professionalism Award,5816,27,61,44.3
2024,2024flor,Imagery Award in honor of Jack Kamen,7072,50,61,82.0
2024,2024flor,Industrial Design Award sponsored by General Motors,59,1,61,1.6
2024,2024flor,Innovation in Control Award,180,5,61,8.2
2024,2024flor,Judges' Award,1860,8,61,13.1
2024,2024flor,Quality Award,179,4,61,6.6
2024,2024flor,Rookie Inspiration Award,9778,56,61,91.8
2024,2024flor,Team Spirit Award,801,18,61,29.5
2024,2024flor,Team Sustainability Award sponsored by Dow,8581,7,61,11.5
2024,2024flor,Wildcard,8817,41,61,67.2
2024,2024flta,Regional FIRST Impact Award,5472,13,44,29.5
2024,2024flta,Regional Engineering Inspiration Award,4118,39,44,88.6
2024,2024flta,Rookie All Star Award,9764,42,44,95.5
2024,2024flta,Woodie Flowers Finalist Award,386,5,44,11.4
2024,2024flta,FIRST Dean's List Finalist Award,9313,30,44,68.2
2024,2024flta,FIRST Dean's List Finalist Award,86,19,44,43.2
2024,2024flta,Regional Winners,118,1,44,2.3
2024,2024flta,Regional Winners,180,3,44,6.8
2024,2024flta,Regional Winners,7111,17,44,38.6
2024,2024flta,Regional Winners,5872,10,44,22.7
2024,2024flta,Regional Finalists,108,2,44,4.5
2024,2024flta,Regional Finalists,5472,13,44,29.5
2024,2024flta,Regional Finalists,7072,34,44,77.3
2024,2024flta,Autonomous Award,180,3,44,6.8
2024,2024flta,Creativity Award sponsored by Rockwell Automation,118,1,44,2.3
2024,2024flta,Excellence in Engineering Award,2556,11,44,25.0
2024,2024flta,Gracious Professionalism Award,2383,18,44,40.9
2024,2024flta,Imagery Award in honor of Jack Kamen,7072,34,44,77.3
2024,2024flta,Industrial Design Award sponsored by General Motors,4576,6,44,13.6
2024,2024flta,Innovation in Control Award,5816,4,44,9.1
2024,2024flta,Judges' Award,9720,38,44,86.4
2024,2024flta,Quality Award,108,2,44,4.5
2024,2024flta,Rookie Inspiration Award,9404,24,44,54.5
2024,2024flta,Team Spirit Award,386,5,44,11.4
2024,2024flta,Team Sustainability Award sponsored by Dow,233,43,44,97.7
2024,2024flta,Wildcard,7111,17,44,38.6
2024,2024flta,Wildcard,9764,42,44,95.5
2024,2024flwp,Regional FIRST Impact Award,108,5,39,12.8
2024,2024flwp,Regional Engineering Inspiration Award,3627,39,39,100.0
2024,2024flwp,Rookie All Star Award,9404,29,39,74.4
2024,2024flwp,Woodie Flowers Finalist Award,3627,39,39,100.0
2024,2024flwp,FIRST Dean's List Finalist Award,3390,25,39,64.1
2024,2024flwp,FIRST Dean's List Finalist Award,5472,6,39,15.4
2024,2024flwp,Regional Winners,179,1,39,2.6
2024,2024flwp,Regional Winners,180,2,39,5.1
2024,2024flwp,Regional Winners,744,32,39,82.1
2024,2024flwp,Regional Finalists,2383,4,39,10.3
2024,2024flwp,Regional Finalists,5557,10,39,25.6
2024,2024flwp,Regional Finalists,8817,28,39,71.8
2024,2024flwp,Autonomous Award,4458,11,39,28.2
2024,2024flwp,Creativity Award sponsored by Rockwell Automation,1744,18,39,46.2
2024,2024flwp,Excellence in Engineering Award,179,1,39,2.6
2024,2024flwp,Gracious Professionalism Award,694,7,39,17.9
2024,2024flwp,Imagery Award in honor of Jack Kamen,1523,20,39,51.3
2024,2024flwp,Industrial Design Award sponsored by General Motors,5557,10,39,25.6
2024,2024flwp,Innovation in Control Award,59,21,39,53.8
2024,2024flwp,Judges' Award,8861,26,39,66.7
2024,2024flwp,Quality Award,180,2,39,5.1
2024,2024flwp,Rookie Inspiration Award,9779,22,39,56.4
2024,2024flwp,Team Spirit Award,6743,3,39,7.7
2024,2024flwp,Team Sustainability Award sponsored by Dow,6317,8,39,20.5
2024,2024gaalb,District FIRST Impact Award,6919,3,29,10.3
2024,2024gaalb,District Engineering Inspiration Award,4112,16,29,55.2
2024,2024gaalb,District Championship Dean's List Semi-Finalist,2415,12,29,41.4
2024,2024gaalb,District Championship Dean's List Semi-Finalist,1414,4,29,13.8
2024,2024gaalb,District Championship Dean's List Semi-Finalist,1261,2,29,6.9
2024,2024gaalb,District Event Winner,1771,1,29,3.4
2024,2024gaalb,District Event Winner,1261,2,29,6.9
2024,2024gaalb,District Event Winner,5074,26,29,89.7
2024,2024gaalb,District Event Winner,7104,15,29,51.7
2024,2024gaalb,District Event Finalist,6919,3,29,10.3
2024,2024gaalb,District Event Finalist,1414,4,29,13.8
2024,2024gaalb,District Event Finalist,7676,20,29,69.0
2024,2024gaalb,Autonomous Award,1771,1,29,3.4
