rule_id	2008	2010	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	total
E402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
E503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
E505	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
E602	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
E701	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
E702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
G01	0	0	0	1	0	0	0	8	4	0	0	0	0	0	0	0	0	13
G02	0	0	0	1	0	0	0	11	2	0	0	0	0	0	0	0	0	14
G03	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
G04	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	15
G05	0	0	0	3	0	0	0	1	13	0	0	0	0	0	0	0	0	17
G06	0	0	0	3	0	0	0	4	2	0	0	0	0	0	0	0	0	9
G07	0	0	0	2	0	0	0	6	2	0	0	0	0	0	0	0	0	10
G08	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	5
G09	0	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	0	16
G10	0	0	0	2	2	7	1	2	1	6	4	0	0	0	0	0	0	25
G11	0	0	0	1	1	2	5	1	2	6	4	0	0	0	0	0	0	22
G12	0	0	0	1	17	1	4	0	2	5	3	0	0	0	0	0	0	33
G13	0	0	0	1	0	5	1	2	1	5	0	0	0	0	0	0	0	15
G14	0	0	0	5	3	1	5	1	0	4	1	0	0	0	0	0	0	20
G15	0	0	0	1	4	0	2	8	0	10	3	0	0	0	0	0	0	28
G16	0	0	0	2	3	9	1	0	4	4	1	0	0	0	0	0	0	24
G17	0	0	0	1	5	4	1	3	4	2	3	0	0	0	0	0	0	23
G18	0	0	0	6	0	10	3	0	1	2	5	0	0	0	0	0	0	27
G19	0	0	0	1	0	3	4	0	12	3	0	0	0	0	0	0	0	23
G20	0	0	0	1	2	0	5	6	2	10	0	0	0	0	0	0	0	26
G21	0	0	0	2	1	2	8	6	1	2	1	0	0	0	0	0	0	23
G22	0	0	0	3	2	3	0	1	21	0	1	0	0	0	0	0	0	31
G23	0	0	0	12	5	1	0	7	4	15	0	0	0	1	0	0	0	45
G24	0	0	0	2	4	4	2	5	5	3	0	0	0	0	0	0	0	25
G25	0	0	0	1	1	3	4	1	6	0	1	0	0	0	0	0	0	17
G26	0	0	0	1	1	1	1	1	0	0	9	2	0	0	0	0	0	16
G27	0	0	0	2	3	13	2	14	0	0	0	0	0	0	0	0	0	34
G28	0	0	0	2	6	0	3	7	0	0	0	0	0	0	0	0	0	18
G29	0	0	0	1	8	0	4	0	0	0	0	0	0	0	0	0	0	13
G30	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	15
G31	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3
G32	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
G33	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	7
G34	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	5
G35	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	4
G36	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
G37	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	4
G38	0	0	0	1	2	0	9	0	0	0	0	0	0	0	0	0	0	12
G39	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	8
G40	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	13
G41	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5
G42	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
G43	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8
G101	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	2	1	9
G102	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	2	9
G103	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	6
G104	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
G105	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
G106	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	10
G107	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	8
G108	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3
G109	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16
G201	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	10
G203	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	8
G204	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	7
G205	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	0	0	9
G206	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	7
G207	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1	0	1	10
G208	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
G209	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
G210	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	5	14
G211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	12	26
G212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9
G301	0	0	0	0	0	0	0	0	0	0	0	0	7	14	1	0	2	24
G302	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	4	14
