year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2024,2024micmp2,Week 6,5152,5216,5901,503,5612,5712,68,90
2024,2024micmp2,Week 6,8286,6085,5533,3655,3620,5505,55,79
2024,2024micmp2,Week 6,7211,3452,4392,5084,4405,4004,92,83
2024,2024micmp2,Week 6,9743,5424,3707,3175,4237,2960,49,85
2024,2024micmp2,Week 6,2851,7197,245,3322,70,6569,113,91
2024,2024micmp2,Week 6,5712,3655,8286,6528,5533,51,102,72
2024,2024micmp2,Week 6,5612,3602,4405,548,5084,6085,68,72
2024,2024micmp2,Week 6,5152,7174,4392,7211,3175,5505,98,79
2024,2024micmp2,Week 6,6569,3707,910,2851,9743,5901,88,39
2024,2024micmp2,Week 6,4237,3322,3452,2960,245,4391,81,102
2024,2024micmp2,Week 6,5424,5561,503,7197,3620,85,70,103
2024,2024micmp2,Week 6,4004,5216,548,27,70,8286,98,106
2024,2024micmp2,Week 6,6085,3602,5152,3707,5712,7174,61,96
2024,2024micmp2,Week 6,3655,4405,2851,245,51,9743,54,83
2024,2024micmp2,Week 6,503,85,3322,3452,4391,3620,69,106
2024,2024micmp2,Week 6,5216,5533,27,7197,5424,7211,101,81
2024,2024micmp2,Week 6,4004,5505,5612,70,2960,910,55,87
2024,2024micmp2,Week 6,5084,5901,3175,5561,6528,4237,78,84
2024,2024micmp2,Week 6,4392,8286,3707,6569,85,3602,79,66
2024,2024micmp2,Week 6,7174,4391,9743,5424,548,5533,92,80
2024,2024micmp2,Week 6,5505,3452,5152,3322,245,27,53,118
2024,2024micmp2,Week 6,2960,5612,5216,910,2851,3620,84,105
2024,2024micmp2,Week 6,3175,7197,70,51,7211,5712,116,98
2024,2024micmp2,Week 6,6569,5901,4405,5561,4004,3655,66,66
2024,2024micmp2,Week 6,6085,4237,503,4392,6528,5084,78,55
2024,2024micmp2,Week 6,5612,27,7174,3322,3707,4391,117,114
2024,2024micmp2,Week 6,910,5712,245,3452,548,3175,122,87
2024,2024micmp2,Week 6,7211,2851,5561,85,8286,5901,76,69
2024,2024micmp2,Week 6,5152,503,51,4004,5424,6085,72,75
2024,2024micmp2,Week 6,3620,5084,70,4405,4392,9743,76,80
2024,2024micmp2,Week 6,5533,5505,6569,3602,4237,5216,51,88
2024,2024micmp2,Week 6,6528,3655,5612,2960,7197,3452,118,60
2024,2024micmp2,Week 6,8286,3322,3175,3707,4004,503,89,86
2024,2024micmp2,Week 6,27,5712,9743,5901,910,4392,94,59
2024,2024micmp2,Week 6,7174,5505,5084,3602,70,5533,82,75
2024,2024micmp2,Week 6,6528,7211,3620,6569,4237,2851,77,88
2024,2024micmp2,Week 6,6085,245,3655,5216,85,5424,95,96
2024,2024micmp2,Week 6,548,51,2960,4405,5152,7197,78,83
2024,2024micmp2,Week 6,5561,3175,3602,4391,70,5612,72,109
2024,2024micmp2,Week 6,4004,7211,4237,3452,2851,5712,49,105
2024,2024micmp2,Week 6,910,3322,3655,3620,5216,6085,123,60
2024,2024micmp2,Week 6,27,4392,6569,51,7174,5424,96,65
2024,2024micmp2,Week 6,9743,85,5084,5152,245,8286,87,91
2024,2024micmp2,Week 6,4405,5505,4391,3707,6528,5901,96,69
2024,2024micmp2,Week 6,503,548,7197,2960,5533,5561,97,52
2024,2024micmp3,Week 6,4967,8427,858,3539,3572,1684,71,72
2024,2024micmp3,Week 6,280,8373,6570,3536,3688,68,49,80
2024,2024micmp3,Week 6,7501,6113,9176,5530,4130,3875,61,91
2024,2024micmp3,Week 6,1506,1481,2586,7154,5675,8873,97,87
2024,2024micmp3,Week 6,3546,123,302,1701,9215,494,81,82
2024,2024micmp3,Week 6,3656,2611,1,3538,4381,8517,67,110
2024,2024micmp3,Week 6,5676,2054,68,280,3770,5436,83,76
2024,2024micmp3,Week 6,8427,7154,9176,858,5530,6113,62,68
2024,2024micmp3,Week 6,8873,1684,3546,3875,3572,5675,50,70
2024,2024micmp3,Week 6,8517,4130,8373,302,3538,3656,92,84
2024,2024micmp3,Week 6,5676,3688,7501,4381,1701,1506,65,98
2024,2024micmp3,Week 6,2054,3539,123,1481,6570,4967,90,94
2024,2024micmp3,Week 6,1,3536,5436,3770,2586,2611,74,81
2024,2024micmp3,Week 6,9215,3875,68,494,8517,8427,77,92
2024,2024micmp3,Week 6,9176,8873,3656,6113,1701,3546,69,75
2024,2024micmp3,Week 6,3538,5530,3572,1481,302,4381,80,74
2024,2024micmp3,Week 6,8373,2611,1684,5436,123,4967,72,90
2024,2024micmp3,Week 6,7501,6570,2054,858,1,1506,105,79
2024,2024micmp3,Week 6,9215,3688,3539,7154,3536,3770,42,34
2024,2024micmp3,Week 6,2586,494,5675,5676,4130,280,81,81
2024,2024micmp3,Week 6,3546,3656,8427,68,4967,4381,74,81
2024,2024micmp3,Week 6,8873,3875,3538,7501,5530,8373,113,87
2024,2024micmp3,Week 6,302,9215,8517,3539,6113,2611,71,68
2024,2024micmp3,Week 6,1506,280,2054,9176,123,2586,87,51
2024,2024micmp3,Week 6,3688,5436,1684,858,5676,5675,108,85
2024,2024micmp3,Week 6,494,3770,1481,6570,4130,1,60,62
2024,2024micmp3,Week 6,1701,7154,5530,3536,3572,2611,102,119
2024,2024micmp3,Week 6,8427,280,3875,1506,3539,8517,36,93
2024,2024micmp3,Week 6,6113,1684,4967,2054,5436,3538,71,125
2024,2024micmp3,Week 6,3770,3656,6570,2586,302,858,57,71
2024,2024micmp3,Week 6,123,5675,9215,1,9176,3688,81,66
2024,2024micmp3,Week 6,7154,4381,7501,494,3546,5676,97,103
2024,2024micmp3,Week 6,4130,1481,3536,3572,8373,1701,111,83
2024,2024micmp3,Week 6,68,2586,3539,8873,2611,5530,113,108
2024,2024micmp3,Week 6,1,302,280,1684,3538,8427,48,73
2024,2024micmp3,Week 6,4967,1506,3875,3688,494,6113,96,84
2024,2024micmp3,Week 6,8373,5436,5676,3546,9176,3572,83,94
2024,2024micmp3,Week 6,5675,1701,4130,7154,6570,9215,101,51
2024,2024micmp3,Week 6,8517,8873,3536,4381,2054,858,99,89
2024,2024micmp3,Week 6,3770,68,7501,123,3656,1481,75,78
2024,2024micmp3,Week 6,3539,9176,5530,494,1684,302,92,63
2024,2024micmp3,Week 6,3538,3546,2611,6570,3875,3688,114,76
2024,2024micmp3,Week 6,4967,1701,3536,1,2586,8873,101,76
2024,2024micmp3,Week 6,8517,7154,858,68,8373,5675,73,70
2024,2024micmp3,Week 6,3656,2054,4130,3572,8427,123,104,86
2024,2024micmp3,Week 6,6113,5676,9215,1481,7501,280,65,47
2024,2024micmp3,Week 6,5530,3770,4381,5436,1506,6570,86,112
2024,2024micmp3,Week 6,3875,1,3539,9176,3538,68,69,95
2024,2024micmp3,Week 6,1701,8427,302,2054,4967,7154,70,78
2024,2024micmp3,Week 6,3572,858,494,3688,8517,2586,91,79
2024,2024micmp3,Week 6,280,8873,4381,8373,9215,3770,78,60
2024,2024micmp3,Week 6,123,1506,6113,3536,5675,1684,56,64
2024,2024micmp3,Week 6,2611,1481,5436,4130,7501,3546,84,92
2024,2024micmp3,Week 6,5676,1,8427,3656,5530,3688,83,81
2024,2024micmp3,Week 6,3770,302,9176,3875,8373,7154,75,78
2024,2024micmp3,Week 6,6570,4381,3572,5675,2054,6113,75,90
2024,2024micmp3,Week 6,3536,3546,2586,1684,7501,8517,68,74
2024,2024micmp3,Week 6,5436,494,3539,1701,280,3656,101,88
2024,2024micmp3,Week 6,2611,858,123,1481,5676,3538,72,96
2024,2024micmp3,Week 6,8873,68,1506,9215,4967,4130,101,62
2024,2024micmp3,Week 6,3546,1,3770,6113,8427,8373,82,59
2024,2024micmp3,Week 6,5675,6570,302,3656,3536,7501,94,93
2024,2024micmp3,Week 6,5436,858,1701,2611,3875,494,77,72
2024,2024micmp3,Week 6,4130,4381,3688,2054,1684,9176,56,97
2024,2024micmp3,Week 6,5530,68,1481,280,8517,123,94,72
2024,2024micmp3,Week 6,1506,7154,5676,4967,3539,8873,96,108
2024,2024micmp3,Week 6,2586,3572,5436,3538,9215,1,65,88
2024,2024micmp3,Week 6,8373,494,3536,8427,2611,2054,59,94
2024,2024micmp3,Week 6,1684,68,3656,9176,1481,1701,77,75
2024,2024micmp3,Week 6,8517,5676,4967,123,8873,6570,78,54
2024,2024micmp3,Week 6,858,7501,3538,3572,1506,9215,76,95
2024,2024micmp3,Week 6,4381,6113,3875,2586,280,7154,44,91
2024,2024micmp3,Week 6,5530,5675,3546,3539,3770,4130,101,100
2024,2024micmp3,Week 6,8427,3688,1481,302,5436,8873,79,87
2024,2024micmp3,Week 6,6570,8517,1701,2611,9176,1506,106,104
2024,2024micmp3,Week 6,9215,3536,2054,3875,3656,5676,89,88
2024,2024micmp3,Week 6,4130,6113,3572,68,858,280,89,71
2024,2024micmp3,Week 6,5675,3538,3770,7501,4967,494,97,102
2024,2024micmp3,Week 6,4381,123,1,302,3539,7154,71,91
2024,2024micmp3,Week 6,1684,2586,5530,3688,3546,8373,60,81
2024,2024micmp4,Week 6,7166,8179,9572,1025,6121,2075,41,95
2024,2024micmp4,Week 6,7768,6002,3357,5641,7660,3603,75,48
2024,2024micmp4,Week 6,9237,9208,1718,2137,8352,894,74,75
2024,2024micmp4,Week 6,201,67,2620,1189,1711,226,89,79
2024,2024micmp4,Week 6,9312,3767,2145,5166,3604,7782,104,69
2024,2024micmp4,Week 6,2767,6090,6548,7178,862,5534,89,94
2024,2024micmp4,Week 6,9208,4779,6618,1502,107,1025,78,43
2024,2024micmp4,Week 6,226,8352,67,1718,9572,3357,94,92
2024,2024micmp4,Week 6,201,7660,3604,7166,3767,6121,79,89
2024,2024micmp4,Week 6,7782,1711,6548,8179,7178,5641,83,64
2024,2024micmp4,Week 6,2075,862,107,2145,894,9237,87,72
2024,2024micmp4,Week 6,1502,2137,5534,6002,4779,3603,69,79
2024,2024micmp4,Week 6,2620,5166,6090,6618,7768,9312,86,74
2024,2024micmp4,Week 6,7166,1189,1025,2767,7782,67,68,109
2024,2024micmp4,Week 6,3604,3767,107,226,1718,862,90,104
2024,2024micmp4,Week 6,1502,9572,894,3603,6548,2145,44,82
2024,2024micmp4,Week 6,1711,7660,9312,7178,2075,6618,69,62
2024,2024micmp4,Week 6,8352,3357,5166,5534,2620,4779,86,83
2024,2024micmp4,Week 6,9237,201,8179,2137,1189,6002,71,86
2024,2024micmp4,Week 6,7768,6090,5641,2767,9208,6121,89,99
2024,2024micmp4,Week 6,862,3603,7166,1718,6618,107,73,85
2024,2024micmp4,Week 6,2075,5534,894,2620,9312,7782,94,69
2024,2024micmp4,Week 6,6548,3767,67,6002,201,8352,85,58
2024,2024micmp4,Week 6,3604,2145,9572,226,5641,9208,63,57
2024,2024micmp4,Week 6,2137,7768,5166,1189,1502,2767,83,99
2024,2024micmp4,Week 6,1711,6121,9237,1025,3357,7660,66,103
2024,2024micmp4,Week 6,7178,6090,894,8179,4779,67,96,81
2024,2024micmp4,Week 6,6618,5534,7166,3767,9572,2620,80,65
2024,2024micmp4,Week 6,9208,2145,1502,862,1189,201,51,83
2024,2024micmp4,Week 6,2075,5641,2767,1718,6121,6548,118,91
2024,2024micmp4,Week 6,2137,3603,7178,8352,7660,6090,91,70
2024,2024micmp4,Week 6,107,7782,226,4779,9237,7768,73,82
2024,2024micmp4,Week 6,8179,1025,1711,9312,6002,3604,60,109
2024,2024micmp4,Week 6,5166,2145,201,3357,2075,7166,82,117
2024,2024micmp4,Week 6,3767,1718,5641,7178,2620,1502,66,45
2024,2024micmp4,Week 6,7660,2137,6121,226,9572,4779,82,101
2024,2024micmp4,Week 6,1025,862,9312,3603,8352,8179,63,69
2024,2024micmp4,Week 6,5534,67,1711,7768,6548,107,94,68
2024,2024micmp4,Week 6,1189,6618,3604,894,2767,3357,88,107
2024,2024micmp4,Week 6,9208,5166,6002,6090,9237,7782,90,94
2024,2024micmp4,Week 6,3767,7178,4779,2145,8179,2137,72,66
2024,2024micmp4,Week 6,7660,7166,1718,7768,67,862,91,81
2024,2024micmp4,Week 6,8352,2620,2767,894,6618,6121,90,64
2024,2024micmp4,Week 6,5166,6548,9237,9572,3603,201,82,51
2024,2024micmp4,Week 6,5641,5534,1025,9312,9208,1189,73,115
2024,2024micmp4,Week 6,1502,7782,6002,107,3357,6090,83,112
2024,2024micmp4,Week 6,3604,226,2137,1711,2075,7768,82,89
2024,2024micmp4,Week 6,67,894,1718,6618,8179,5166,84,71
2024,2024micmp4,Week 6,6548,7178,7660,2620,1025,9208,74,72
2024,2024micmp4,Week 6,9572,2767,9312,107,6002,2145,112,84
2024,2024micmp4,Week 6,2075,6090,3767,3357,5534,1189,104,108
2024,2024micmp4,Week 6,6121,226,3603,7782,5641,862,85,53
2024,2024micmp4,Week 6,8352,1502,9237,7166,3604,1711,61,101
2024,2024micmp4,Week 6,1718,201,7768,4779,2145,7660,79,95
2024,2024micmp4,Week 6,6002,2075,9572,5166,894,1025,65,90
2024,2024micmp4,Week 6,7782,2137,6618,5641,1189,6548,70,62
2024,2024micmp4,Week 6,67,6121,1502,9237,3604,5534,86,41
2024,2024micmp4,Week 6,6090,9312,3603,201,1711,3767,111,70
2024,2024micmp4,Week 6,4779,107,8352,862,2620,8179,62,57
2024,2024micmp4,Week 6,3357,7178,9208,2767,7166,226,97,103
2024,2024micmp4,Week 6,67,9237,7660,5641,1502,5166,82,51
2024,2024micmp4,Week 6,5534,1718,2145,6090,1025,2137,114,88
2024,2024micmp4,Week 6,862,1711,8352,7782,201,2075,65,97
2024,2024micmp4,Week 6,3357,9312,8179,894,7768,2620,61,68
2024,2024micmp4,Week 6,6002,6618,226,6548,7166,4779,56,74
2024,2024micmp4,Week 6,107,3603,1189,6121,3604,7178,93,74
2024,2024micmp4,Week 6,3767,2767,862,9572,9208,1711,106,60
2024,2024micmp4,Week 6,2145,1025,7782,67,2137,3357,96,98
2024,2024micmp4,Week 6,894,5641,7166,201,226,6090,53,88
2024,2024micmp4,Week 6,6121,4779,1189,9312,5166,1718,85,116
2024,2024micmp4,Week 6,7660,107,2767,3604,6548,8352,97,58
2024,2024micmp4,Week 6,9208,8179,2075,3603,1502,6618,88,70
2024,2024micmp4,Week 6,9572,7768,7178,5534,6002,3767,72,73
2024,2024micmp4,Week 6,6121,3357,2620,9237,862,2137,113,75
2024,2024micmp4,Week 6,4779,894,201,1025,2767,3604,85,106
2024,2024micmp4,Week 6,6548,9312,2075,6090,67,9208,111,95
2024,2024micmp4,Week 6,1189,5166,9572,1711,107,7178,84,72
2024,2024micmp4,Week 6,8179,7782,5534,7660,226,1502,70,67
2024,2024micmp4,Week 6,2620,1718,6002,3603,9237,3767,85,96
2024,2024micmp4,Week 6,6618,8352,5641,2145,7166,7768,33,81
2024,2024nyny,Week 6,5421,354,5806,1601,7611,8739,27,30
2024,2024nyny,Week 6,2869,3053,3017,4122,335,7730,26,47
2024,2024nyny,Week 6,6648,9295,806,7036,743,4299,26,8
2024,2024nyny,Week 6,3419,8570,3950,369,9636,4571,86,17
2024,2024nyny,Week 6,395,6873,7668,9233,2895,1796,23,60
2024,2024nyny,Week 6,5298,4012,3004,9642,2344,2265,14,55
2024,2024nyny,Week 6,2601,7272,334,333,7201,1155,57,36
2024,2024nyny,Week 6,3760,9509,694,6590,28,5123,74,27
2024,2024nyny,Week 6,7036,3053,1880,7611,640,9437,18,7
2024,2024nyny,Week 6,369,7730,9295,4122,5806,1796,38,80
2024,2024nyny,Week 6,7668,4299,335,6873,2344,354,1,41
2024,2024nyny,Week 6,7272,2869,4012,4571,2601,5421,21,51
2024,2024nyny,Week 6,3760,9233,334,3950,5298,6648,21,41
2024,2024nyny,Week 6,2265,5123,9509,395,8570,7201,17,33
2024,2024nyny,Week 6,806,333,9636,1880,28,3017,39,29
2024,2024nyny,Week 6,3419,2895,6590,3004,9437,1601,56,17
2024,2024nyny,Week 6,1155,8739,9642,743,694,640,68,47
2024,2024nyny,Week 6,2344,4571,7611,3760,369,4122,31,35
2024,2024nyny,Week 6,7730,1796,2265,3950,7036,2601,68,69
2024,2024nyny,Week 6,333,335,8570,806,5421,9233,50,30
2024,2024nyny,Week 6,3017,6873,9509,2869,9437,3419,36,49
2024,2024nyny,Week 6,6648,1601,7201,7668,9642,1880,28,42
2024,2024nyny,Week 6,334,354,694,2895,9295,4012,108,20
2024,2024nyny,Week 6,28,395,3053,5806,3004,743,19,29
2024,2024nyny,Week 6,9636,6590,4299,1155,7272,640,17,60
2024,2024nyny,Week 6,5298,806,5123,8739,1796,9437,28,72
2024,2024nyny,Week 6,9233,333,2869,1601,2265,3760,67,44
2024,2024nyny,Week 6,1880,335,9295,2895,369,9509,7,17
2024,2024nyny,Week 6,9642,743,2601,3419,7668,7036,84,45
2024,2024nyny,Week 6,4299,4012,2344,7201,7730,5806,24,47
2024,2024nyny,Week 6,3053,6873,7272,6648,8739,8570,53,46
2024,2024nyny,Week 6,395,694,7611,640,3017,3950,42,50
2024,2024nyny,Week 6,9636,3004,4122,5123,334,5421,38,22
2024,2024nyny,Week 6,354,6590,1155,28,5298,4571,64,30
2024,2024nyny,Week 6,9437,3760,5806,335,3419,7201,24,49
2024,2024nyny,Week 6,2601,7668,2895,3053,9509,8570,64,26
2024,2024nyny,Week 6,1880,4299,333,8739,2869,395,29,25
2024,2024nyny,Week 6,369,9642,6873,9636,334,7611,77,41
2024,2024nyny,Week 6,1601,1155,3950,3017,5123,3004,79,5
2024,2024nyny,Week 6,7272,5298,9233,7730,694,806,39,70
2024,2024nyny,Week 6,2344,28,6648,640,4571,9295,27,32
2024,2024nyny,Week 6,354,2265,7036,6590,5421,4122,29,51
2024,2024nyny,Week 6,1796,4012,3760,743,9636,3053,64,17
2024,2024nyny,Week 6,5123,3950,9642,5806,333,6873,52,33
2024,2024nyny,Week 6,7611,1155,7730,7668,806,9437,32,35
2024,2024nyny,Week 6,3017,8570,5298,2869,9295,3004,69,24
2024,2024nyny,Week 6,354,4122,8739,9509,3419,9233,61,45
2024,2024nyny,Week 6,6590,395,743,335,369,7272,30,39
2024,2024nyny,Week 6,4571,7201,2265,7036,640,2895,50,4
2024,2024nyny,Week 6,4299,1796,28,4012,1601,2601,73,69
2024,2024nyny,Week 6,694,5421,2344,334,1880,6648,58,35
2024,2024nyny,Week 6,9295,9636,5298,333,7611,7668,40,29
2024,2024nyny,Week 6,5806,9233,9642,9509,7272,6590,53,27
2024,2024nyny,Week 6,6873,3004,640,335,3760,7036,35,7
2024,2024nyny,Week 6,7201,806,2869,3053,354,369,76,28
2024,2024nyny,Week 6,2601,3017,395,2344,8739,334,74,47
2024,2024nyny,Week 6,5421,2265,3419,1796,1155,694,35,124
2024,2024nyny,Week 6,2895,9437,28,4122,6648,4299,20,45
2024,2024nyny,Week 6,8570,1880,1601,4012,743,7730,75,7
2024,2024nyny,Week 6,3950,4571,335,5123,3053,7668,46,10
2024,2024nyny,Week 6,9295,2601,8739,3004,6590,3760,66,17
2024,2024nyny,Week 6,7201,7036,369,694,3017,333,29,64
2024,2024nyny,Week 6,9437,6648,9636,2265,5806,395,14,27
2024,2024nyny,Week 6,1796,1880,354,8570,9642,7272,77,58
2024,2024nyny,Week 6,743,9509,4571,334,4299,5298,36,47
2024,2024nyny,Week 6,28,640,5421,7730,3419,5123,13,57
2024,2024nyny,Week 6,2344,4122,1601,6873,3950,806,62,41
2024,2024nyny,Week 6,7611,2895,2869,4012,9233,1155,40,63
2024,2024nyny,Week 6,694,5806,335,8570,2601,1796,66,113
2024,2024nyny,Week 6,2265,369,3017,4299,3760,3053,44,11
2024,2024nyny,Week 6,3004,7730,333,4571,6648,354,52,44
2024,2024nyny,Week 6,9509,7036,2344,7272,1601,9636,41,38
2024,2024nyny,Week 6,640,7668,6590,806,334,4012,19,60
2024,2024nyny,Week 6,1155,4122,3419,5298,395,1880,69,47
2024,2024nyny,Week 6,9295,7201,743,5421,7611,6873,36,39
2024,2024nyny,Week 6,8739,3950,2895,9642,2869,28,66,87
2024,2024nyny,Week 6,9437,5123,369,9233,2344,2601,37,61
2024,2024mnmi2,Week 6,7677,3130,6709,5172,876,6749,66,94
2024,2024mnmi2,Week 6,9535,4728,7038,1816,3276,2883,90,114
2024,2024mnmi2,Week 6,5541,6146,3848,3313,3300,8188,39,62
2024,2024mnmi2,Week 6,8372,2538,2509,2667,4226,5464,36,63
2024,2024mnmi2,Week 6,7849,4674,7578,8255,4480,7257,56,68
2024,2024mnmi2,Week 6,7915,3102,2227,2549,3058,3134,66,64
2024,2024mnmi2,Week 6,8878,4607,4536,4539,8887,6175,72,52
2024,2024mnmi2,Week 6,3275,7048,8516,3755,6045,4778,42,66
2024,2024mnmi2,Week 6,4239,3740,3277,7858,3297,7028,44,80
2024,2024mnmi2,Week 6,8372,2667,3313,6749,6709,3300,60,92
2024,2024mnmi2,Week 6,7257,8188,3130,9535,2538,3276,95,59
2024,2024mnmi2,Week 6,7038,3134,7915,2509,7578,7677,52,65
2024,2024mnmi2,Week 6,3102,3848,5464,7849,6175,1816,57,77
2024,2024mnmi2,Week 6,8878,8255,4226,3275,5541,4536,50,39
2024,2024mnmi2,Week 6,4778,7028,8516,4607,876,3297,86,85
2024,2024mnmi2,Week 6,3277,2549,4674,8887,7858,3755,75,26
2024,2024mnmi2,Week 6,2227,3740,2883,4539,4728,6045,55,88
2024,2024mnmi2,Week 6,4480,4239,5172,7048,3058,6146,49,32
2024,2024mnmi2,Week 6,3313,3134,2509,6175,3130,9535,61,90
2024,2024mnmi2,Week 6,8188,4536,7578,1816,3300,5464,65,83
2024,2024mnmi2,Week 6,2667,3848,3276,4778,876,8255,73,63
2024,2024mnmi2,Week 6,3297,3755,3277,5541,7677,8372,61,48
2024,2024mnmi2,Week 6,2883,4728,7028,2538,8516,4674,121,35
2024,2024mnmi2,Week 6,7257,6749,7915,8878,4239,3102,72,58
2024,2024mnmi2,Week 6,6045,3740,3058,2549,7849,5172,19,75
2024,2024mnmi2,Week 6,6146,7038,4607,7048,6709,4226,72,71
2024,2024mnmi2,Week 6,8887,4480,3275,4539,7858,2227,13,63
2024,2024mnmi2,Week 6,3130,3755,3134,3277,8255,3848,69,46
2024,2024mnmi2,Week 6,8188,2509,6175,4674,2883,876,44,70
2024,2024mnmi2,Week 6,5464,4239,4778,4728,8878,6749,71,85
2024,2024mnmi2,Week 6,1816,2549,5541,8516,5172,7257,57,48
2024,2024mnmi2,Week 6,6045,7915,4536,6709,2667,7028,55,73
2024,2024mnmi2,Week 6,3102,3740,8372,4480,4607,2227,28,58
2024,2024mnmi2,Week 6,7677,3300,7048,4226,3276,4539,32,93
2024,2024mnmi2,Week 6,6146,8887,2538,3297,9535,3275,48,70
2024,2024mnmi2,Week 6,3313,7578,7038,7858,7849,3058,40,63
2024,2024mnmi2,Week 6,5172,8878,3755,3134,8188,4728,51,87
2024,2024mnmi2,Week 6,7915,1816,876,4674,6045,5541,71,39
2024,2024mnmi2,Week 6,3130,3102,8516,6709,5464,8372,60,51
2024,2024mnmi2,Week 6,3300,2227,8255,4607,2509,7028,42,115
2024,2024mnmi2,Week 6,7677,6175,4480,4778,9535,2667,60,42
2024,2024mnmi2,Week 6,3848,7858,3740,2538,4226,3058,24,45
2024,2024mnmi2,Week 6,4239,7048,3276,7849,4536,8887,92,44
2024,2024mnmi2,Week 6,7578,2883,2549,3275,6749,6146,71,48
2024,2024mnmi2,Week 6,3277,4539,3313,7038,7257,3297,76,58
2024,2024mnmi2,Week 6,7915,4674,4728,8372,3130,4607,30,76
2024,2024mnmi2,Week 6,5464,5541,5172,7028,4480,9535,39,92
2024,2024mnmi2,Week 6,876,8878,3058,3755,2538,3300,74,13
2024,2024mnmi2,Week 6,2227,2667,7849,8516,4226,4239,39,38
2024,2024mnmi2,Week 6,3740,1816,7677,2883,7048,8887,72,36
2024,2024mnmi2,Week 6,7578,8255,4539,2549,6709,3313,86,61
2024,2024mnmi2,Week 6,6749,3276,7858,3848,2509,3297,74,53
2024,2024mnmi2,Week 6,4536,4778,7257,3134,6045,6146,67,75
2024,2024mnmi2,Week 6,6175,3102,3275,7038,8188,3277,51,54
2024,2024mnmi2,Week 6,3300,7849,9535,4674,2227,3130,67,48
2024,2024mnmi2,Week 6,5464,3058,4607,5541,2883,2667,89,37
2024,2024mnmi2,Week 6,4226,876,7578,4728,3313,4239,79,67
2024,2024mnmi2,Week 6,6709,3297,8878,4480,7048,2549,58,47
2024,2024mnmi2,Week 6,2509,7257,6045,3848,8887,7677,82,36
2024,2024mnmi2,Week 6,3276,8188,6146,8516,3277,7915,92,69
2024,2024mnmi2,Week 6,6749,3755,8255,3740,7038,6175,83,50
2024,2024mnmi2,Week 6,4539,7028,3275,3134,8372,1816,103,59
2024,2024mnmi2,Week 6,4778,2538,7858,4536,5172,3102,63,104
2024,2024mnmi2,Week 6,2883,3297,7849,876,2227,6709,53,73
2024,2024mnmi2,Week 6,4607,4674,3313,3058,7677,4239,84,72
2024,2024mnmi2,Week 6,6045,2667,8878,3276,7578,3277,35,109
2024,2024mnmi2,Week 6,2509,5464,3130,6146,2549,3740,73,48
2024,2024mnmi2,Week 6,4226,3134,6749,8516,1816,4480,63,71
2024,2024mnmi2,Week 6,3755,4539,3848,7915,5172,2538,61,71
2024,2024mnmi2,Week 6,4536,6175,3300,7257,3275,4728,66,75
2024,2024mnmi2,Week 6,8255,9535,8188,7048,8372,7858,100,32
2024,2024mnmi2,Week 6,8887,7028,5541,3102,7038,4778,35,57
2024,2024mnmi2,Week 6,3276,7677,2227,7578,6146,5464,58,60
2024,2024mnmi2,Week 6,2667,4674,1816,8878,3313,3740,87,11
2024,2024mnmi2,Week 6,6045,6749,7849,3134,4607,2538,70,69
2024,2024mnmi2,Week 6,4239,7257,6709,2509,3275,3755,71,57
2024,2024mnmi2,Week 6,3300,8516,876,9535,3277,7858,71,91
2024,2024mnmi2,Week 6,4480,5541,7038,3130,4536,3848,26,75
2024,2024mnmi2,Week 6,6175,4728,7048,7028,7915,2549,72,103
2024,2024mnmi2,Week 6,3297,4778,4539,3102,4226,8188,82,62
2024,2024mnmi2,Week 6,3058,2883,5172,8255,8887,8372,78,31
2024,2024mnmi2,Week 6,6709,3275,3134,3740,3276,4674,57,67
2024,2024mnmi2,Week 6,7858,4607,2667,7257,6146,1816,57,86
2024,2024mnmi2,Week 6,876,3313,3755,4536,5464,4480,73,59
2024,2024mnmi2,Week 6,2538,6749,7048,2227,3277,5541,30,41
2024,2024mnmi2,Week 6,3297,3130,4226,6175,7578,6045,92,65
2024,2024mnmi2,Week 6,5172,4778,8887,3300,7915,2883,85,51
2024,2024mnmi2,Week 6,2549,8372,9535,4239,3848,7038,58,52
2024,2024mnmi2,Week 6,7028,8255,7849,8188,7677,8878,81,72
2024,2024mnmi2,Week 6,4728,8516,2509,3058,4539,3102,82,90
2024,2024cabe,Week 6,3256,6814,972,6059,4255,3045,84,39
2024,2024cabe,Week 6,841,6619,751,5985,9470,7729,112,20
2024,2024cabe,Week 6,6418,5419,4990,9519,7840,5507,88,44
2024,2024cabe,Week 6,7401,649,2288,6238,766,7667,88,18
2024,2024cabe,Week 6,9545,1678,7245,1160,5940,9111,89,72
2024,2024cabe,Week 6,4698,4186,1700,4973,3482,254,54,66
2024,2024cabe,Week 6,2854,581,114,6884,2637,2204,103,23
2024,2024cabe,Week 6,4669,9202,9634,9781,9038,9609,10,42
2024,2024cabe,Week 6,1458,5274,4904,7137,8793,8159,73,41
2024,2024cabe,Week 6,7419,8852,5430,8045,199,4159,35,29
2024,2024cabe,Week 6,4255,751,6418,2288,5419,6619,42,102
2024,2024cabe,Week 6,9470,9519,6814,766,1160,5985,28,69
2024,2024cabe,Week 6,6238,972,7401,254,1700,5940,48,151
2024,2024cabe,Week 6,7667,7840,1678,3482,841,114,78,86
