year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2023,2023cur,FIRST Championship,2791,333,6413,5727,7534,2199,99,162
2023,2023cur,FIRST Championship,6586,3847,180,3008,302,1756,121,177
2023,2023cur,FIRST Championship,8711,9168,449,6868,4253,6358,123,106
2023,2023cur,FIRST Championship,2637,8426,6652,4788,4003,1403,112,144
2023,2023cur,FIRST Championship,8393,2945,5901,7565,9015,6998,114,122
2023,2023cur,FIRST Championship,4270,3749,4738,4010,4131,5940,179,195
2023,2023cur,FIRST Championship,9019,2451,399,7021,3526,8046,86,146
2023,2023cur,FIRST Championship,115,2370,8177,9219,3284,7890,162,125
2023,2023cur,FIRST Championship,9153,6329,4766,3310,1771,3616,142,143
2023,2023cur,FIRST Championship,818,9016,6348,325,2791,148,114,173
2023,2023cur,FIRST Championship,1756,3132,6647,5687,5727,7042,156,145
2023,2023cur,FIRST Championship,180,8739,333,3847,5907,6995,143,136
2023,2023cur,FIRST Championship,840,9085,3990,6413,343,302,112,137
2023,2023cur,FIRST Championship,7220,2199,3008,4392,5414,3341,130,96
2023,2023cur,FIRST Championship,649,1868,7534,6586,1100,3489,121,127
2023,2023cur,FIRST Championship,6998,4270,6652,399,9168,4738,64,130
2023,2023cur,FIRST Championship,4010,2945,3284,8046,9019,4131,153,127
2023,2023cur,FIRST Championship,5901,1403,8177,6329,4253,4003,171,195
2023,2023cur,FIRST Championship,4788,5940,3310,2370,2791,7021,190,131
2023,2023cur,FIRST Championship,9015,5687,8711,7042,7890,7565,112,128
2023,2023cur,FIRST Championship,3616,8393,325,5727,3132,3847,135,166
2023,2023cur,FIRST Championship,6413,6868,2637,4766,9219,302,103,131
2023,2023cur,FIRST Championship,5414,343,6995,8426,1771,9016,152,144
2023,2023cur,FIRST Championship,6348,333,3990,6358,6586,3749,147,85
2023,2023cur,FIRST Championship,818,1756,3526,2199,9153,1868,166,145
2023,2023cur,FIRST Championship,5907,9085,115,2451,7220,649,121,159
2023,2023cur,FIRST Championship,3008,4392,7534,840,8739,449,127,111
2023,2023cur,FIRST Championship,3489,3341,6647,1100,148,180,84,167
2023,2023cur,FIRST Championship,4788,6329,9019,399,4131,9015,128,139
2023,2023cur,FIRST Championship,325,4010,5727,8177,3310,5687,189,151
2023,2023cur,FIRST Championship,3132,3616,6413,6652,302,2370,147,144
2023,2023cur,FIRST Championship,4253,8046,3847,9016,7565,4270,168,161
2023,2023cur,FIRST Championship,4766,2791,6998,5414,3284,7042,121,137
2023,2023cur,FIRST Championship,5940,818,6995,6586,9219,5901,183,107
2023,2023cur,FIRST Championship,4003,6358,9085,3526,2199,1771,79,133
2023,2023cur,FIRST Championship,8711,2945,5907,4738,4392,6348,146,165
2023,2023cur,FIRST Championship,3749,9168,1100,1756,8426,7890,147,162
2023,2023cur,FIRST Championship,8739,148,3990,7021,2637,1868,168,153
2023,2023cur,FIRST Championship,333,3489,7220,2451,449,8393,108,152
2023,2023cur,FIRST Championship,7534,6868,343,115,180,6647,101,152
2023,2023cur,FIRST Championship,1403,649,9153,3341,3008,840,114,79
2023,2023dal,FIRST Championship,125,1710,9280,4201,1138,9287,124,129
2023,2023dal,FIRST Championship,2264,4795,2767,5460,9136,2869,171,132
2023,2023dal,FIRST Championship,1731,5472,1922,203,2054,1477,174,142
2023,2023dal,FIRST Championship,9135,2659,3527,2412,1325,4272,61,177
2023,2023dal,FIRST Championship,3875,2438,5422,6081,4907,2333,40,164
2023,2023dal,FIRST Championship,9000,321,6424,3314,5712,9293,148,149
2023,2023dal,FIRST Championship,1781,3647,5216,2073,5406,4206,155,138
2023,2023dal,FIRST Championship,1533,6510,5724,4946,8575,2491,135,106
2023,2023dal,FIRST Championship,3390,2590,2445,230,1511,695,126,140
2023,2023dal,FIRST Championship,7769,3928,4226,870,1038,3641,112,140
2023,2023dal,FIRST Championship,4091,6989,7153,2883,2363,3082,70,155
2023,2023dal,FIRST Championship,3035,144,100,3414,6838,6806,103,116
2023,2023dal,FIRST Championship,2667,2713,9079,4613,2486,20,105,159
2023,2023dal,FIRST Championship,4272,125,9136,4907,5460,1922,157,174
2023,2023dal,FIRST Championship,1710,2438,4201,3314,2767,1477,121,209
2023,2023dal,FIRST Championship,9135,9280,2333,5216,2869,203,78,124
2023,2023dal,FIRST Championship,1325,5422,1138,5724,5472,4206,136,164
2023,2023dal,FIRST Championship,1533,9293,3527,6081,5406,2054,74,194
2023,2023dal,FIRST Championship,695,7769,2073,2264,4226,230,181,159
2023,2023dal,FIRST Championship,6424,7153,1781,3641,4946,6989,135,145
2023,2023dal,FIRST Championship,3414,2659,3928,2883,3875,9000,149,114
2023,2023dal,FIRST Championship,2363,100,1731,9079,870,6510,148,98
2023,2023dal,FIRST Championship,9287,2667,3035,2713,1511,3647,97,161
2023,2023dal,FIRST Championship,5712,144,4091,2412,3390,4613,127,107
2023,2023dal,FIRST Championship,6806,2486,2445,8575,3082,4795,81,116
2023,2023dal,FIRST Championship,1038,6838,20,2590,2491,321,136,136
2023,2023dal,FIRST Championship,3314,4206,5460,5406,2333,203,190,133
2023,2023dal,FIRST Championship,9293,695,2869,1477,2438,125,154,174
2023,2023dal,FIRST Championship,5216,6081,5472,7769,2264,7153,187,160
2023,2023dal,FIRST Championship,1710,3928,5724,2659,2073,6424,76,177
2023,2023dal,FIRST Championship,4272,100,230,1731,4201,4946,188,195
2023,2023dal,FIRST Championship,9136,6510,9000,6989,2667,1138,136,97
2023,2023dal,FIRST Championship,2767,2713,2054,3875,1325,4091,176,140
2023,2023dal,FIRST Championship,9079,1511,5422,2412,6806,4226,107,137
2023,2023dal,FIRST Championship,6838,2883,870,5712,2445,9280,151,126
2023,2023dal,FIRST Championship,3641,2491,2486,144,321,9135,100,109
2023,2023dal,FIRST Championship,4795,1533,9287,4613,1038,1922,145,146
2023,2023dal,FIRST Championship,3527,2590,2363,3647,4907,3414,104,156
2023,2023dal,FIRST Championship,3390,3035,8575,3082,1781,20,110,139
2023,2023dal,FIRST Championship,7153,3928,1731,5724,5460,9293,148,159
2023,2023dal,FIRST Championship,2333,5216,2659,5472,4201,2667,139,162
2023,2023dal,FIRST Championship,1325,6510,100,125,7769,3314,134,182
2023,2023dal,FIRST Championship,3875,2412,1710,4206,4946,2264,116,172
2023,2023dal,FIRST Championship,870,2054,9136,2713,6838,5422,165,133
2023,2023dal,FIRST Championship,1511,6806,2767,321,6989,9280,153,100
2023,2023dal,FIRST Championship,695,203,3641,6081,4795,2883,163,138
2023,2023dal,FIRST Championship,2491,3647,4613,2445,4272,2438,145,158
2023,2023dal,FIRST Championship,4907,20,4226,144,1922,230,150,160
2023,2023dal,FIRST Championship,5406,8575,2590,2363,9000,2869,129,144
2023,2023dal,FIRST Championship,3414,1781,3527,1038,1138,3082,126,111
2023,2023dal,FIRST Championship,9135,6424,1533,4091,3035,9079,133,122
2023,2023dal,FIRST Championship,9287,1477,2073,3390,5712,2486,150,119
2023,2023dal,FIRST Championship,2667,5460,7153,100,5422,1710,159,115
2023,2023dal,FIRST Championship,3928,1325,4206,9136,1731,321,167,140
2023,2023dal,FIRST Championship,6806,9280,3875,5472,695,6510,104,189
2023,2023dal,FIRST Championship,2054,4613,1511,5216,5724,2883,164,142
2023,2023dal,FIRST Championship,3641,4201,2333,20,2412,2491,139,141
2023,2023dal,FIRST Championship,8575,9293,7769,1922,2590,2713,121,168
2023,2023dal,FIRST Championship,6989,2869,1038,3647,144,870,101,140
2023,2023dal,FIRST Championship,4091,6424,5406,4795,4272,1138,153,185
2023,2023dal,FIRST Championship,2438,3390,4226,2659,2363,1533,119,175
2023,2023dal,FIRST Championship,230,9079,3414,2767,125,6838,90,160
2023,2023dal,FIRST Championship,4946,1477,4907,3035,2073,9000,148,173
2023,2023dal,FIRST Championship,9135,6081,3314,1781,9287,2445,142,127
2023,2023dal,FIRST Championship,203,2264,5712,3082,3527,2486,114,61
2023,2023dal,FIRST Championship,2883,20,695,100,5724,9136,174,120
2023,2023dal,FIRST Championship,2590,3641,4613,5460,1731,6806,145,181
2023,2023dal,FIRST Championship,1511,9293,6510,2333,1710,1325,141,156
2023,2023dal,FIRST Championship,6424,2412,2054,9280,8575,3647,168,107
2023,2023dal,FIRST Championship,6989,5472,2713,4226,5406,4201,135,170
2023,2023dal,FIRST Championship,4206,7769,230,2438,1533,3414,178,155
2023,2023dal,FIRST Championship,2491,4795,5216,3928,3390,1477,132,86
2023,2023dal,FIRST Championship,144,7153,125,2073,9135,3875,136,136
2023,2023dal,FIRST Championship,3527,2264,2667,321,870,4091,83,164
2023,2023dal,FIRST Championship,4946,2767,203,2363,2445,1038,166,128
2023,2023dal,FIRST Championship,4907,5422,1781,5712,9079,9287,136,113
2023,2023dal,FIRST Championship,9000,3082,4272,2869,6081,6838,116,128
2023,2023dal,FIRST Championship,2486,3314,3035,1138,1922,2659,152,172
2023,2023dal,FIRST Championship,9136,4226,5472,100,3647,9293,163,148
2023,2023dal,FIRST Championship,4613,230,5406,6510,3641,1710,177,168
2023,2023dal,FIRST Championship,1477,2883,4206,6806,6424,2713,183,138
2023,2023dal,FIRST Championship,2438,20,8575,3928,9135,6989,138,128
2023,2023dal,FIRST Championship,125,3414,4795,2054,2333,2667,173,127
2023,2023dal,FIRST Championship,2445,695,144,5216,3527,1731,125,160
2023,2023dal,FIRST Championship,1325,2590,9287,7153,203,2412,152,167
2023,2023dal,FIRST Championship,3082,870,2073,1533,4272,2767,150,179
2023,2023dal,FIRST Championship,4907,2869,1511,1781,4091,2659,73,166
2023,2023dal,FIRST Championship,1922,321,5712,4201,5724,6081,102,169
2023,2023dal,FIRST Championship,5422,2486,2363,3035,3875,1038,148,138
2023,2023dal,FIRST Championship,2264,9280,9079,9000,3314,2491,111,188
2023,2023dal,FIRST Championship,6838,5460,4946,7769,1138,3390,183,126
2023,2023dal,FIRST Championship,4226,1477,9135,3414,2054,6510,147,162
2023,2023dal,FIRST Championship,2438,2883,5406,1731,2667,144,148,165
2023,2023dal,FIRST Championship,7153,2333,4613,9136,695,6424,123,166
2023,2023dal,FIRST Championship,3641,5472,2412,125,2445,1533,174,157
2023,2023dal,FIRST Championship,2869,9287,6806,230,3527,3928,94,115
2023,2023dal,FIRST Championship,20,2767,100,6081,4206,2659,168,197
2023,2023dal,FIRST Championship,5712,6989,2590,4272,3035,1710,137,190
2023,2023dal,FIRST Championship,1325,1781,2491,870,9000,2486,158,122
2023,2023dal,FIRST Championship,1922,4091,3314,5422,4946,5216,141,151
2023,2023dal,FIRST Championship,3082,5724,7769,3647,4795,9079,133,150
2023,2023dal,FIRST Championship,2073,2713,321,9280,2363,5460,184,180
2023,2023dal,FIRST Championship,3875,6838,1138,203,8575,1511,169,156
2023,2023dal,FIRST Championship,1038,4201,4907,2264,3390,9293,156,116
2023,2023dal,FIRST Championship,6806,9136,3641,2054,9287,2438,147,162
2023,2023dal,FIRST Championship,6510,4206,2445,7153,2659,2869,137,145
2023,2023dal,FIRST Championship,5406,2667,695,2767,5712,3928,169,182
2023,2023dal,FIRST Championship,2491,3414,6081,5472,4613,6424,149,150
2023,2023dal,FIRST Championship,2486,4226,125,2590,4091,4946,123,131
2023,2023dal,FIRST Championship,5724,1477,144,7769,1781,4272,137,157
2023,2023dal,FIRST Championship,2073,2883,6989,3527,3314,2412,134,156
2023,2023dal,FIRST Championship,5460,3082,3035,9280,230,1325,142,147
2023,2023dal,FIRST Championship,2333,1038,3390,9079,100,8575,119,130
2023,2023dal,FIRST Championship,4795,1731,2713,6838,1710,4907,193,161
2023,2023dal,FIRST Championship,1138,5216,870,9293,20,3875,153,130
2023,2023dal,FIRST Championship,4201,3647,321,1533,203,5422,164,132
2023,2023dal,FIRST Championship,9000,1922,2264,1511,2363,9135,125,136
2023,2023dal,FIRST Championship,2445,2491,4091,9287,3414,5406,118,140
2023,2023dal,FIRST Championship,4946,144,6081,3928,9136,2590,143,171
2023,2023dal,FIRST Championship,6510,4272,2883,2486,2767,1781,164,167
2023,2023dal,FIRST Championship,4206,3527,9280,4226,4613,5724,111,141
2023,2023dal,FIRST Championship,2659,2054,5460,695,9079,6989,161,130
2023,2023dal,FIRST Championship,8575,2073,6838,2667,3641,1325,92,157
2023,2023dal,FIRST Championship,870,4907,3390,3314,7153,5472,157,164
2023,2023dal,FIRST Championship,2412,5216,100,321,3035,2438,109,160
2023,2023dal,FIRST Championship,1710,6806,203,20,9000,7769,117,150
2023,2023dal,FIRST Championship,2869,3875,3082,6424,1922,4201,110,178
2023,2023dal,FIRST Championship,9293,230,2363,5422,9135,4795,156,95
2023,2023dal,FIRST Championship,1138,1533,3647,1477,2333,2264,172,165
2023,2023dal,FIRST Championship,1731,1511,1038,2713,125,5712,165,182
2023,2023gal,FIRST Championship,67,6722,2830,3229,8033,3603,176,105
2023,2023gal,FIRST Championship,5586,3536,968,4422,7258,836,139,173
2023,2023gal,FIRST Championship,5801,1678,3996,2714,1622,2383,152,116
2023,2023gal,FIRST Championship,9138,2614,7197,702,4571,7657,141,74
2023,2023gal,FIRST Championship,3476,2881,3042,9120,401,2910,175,137
2023,2023gal,FIRST Championship,4481,1690,599,59,9097,4009,123,114
2023,2023gal,FIRST Championship,9031,3005,4786,103,4381,4451,135,180
2023,2023gal,FIRST Championship,3539,1114,2834,1902,5557,2551,167,124
2023,2023gal,FIRST Championship,5199,3467,948,461,157,9128,188,130
2023,2023gal,FIRST Championship,1591,9072,2771,1165,4415,9105,124,145
2023,2023gal,FIRST Championship,5166,5985,8013,7451,1318,6702,141,120
2023,2023gal,FIRST Championship,5987,6800,3534,5427,2194,5010,168,139
2023,2023gal,FIRST Championship,2337,7461,2630,1701,1708,702,152,119
2023,2023gal,FIRST Championship,1622,6722,9138,2614,59,968,106,148
2023,2023gal,FIRST Championship,67,4009,1678,4571,2910,4451,183,166
2023,2023gal,FIRST Championship,5557,836,3229,7197,4481,2383,111,143
2023,2023gal,FIRST Championship,599,2551,5586,103,3476,3467,136,198
2023,2023gal,FIRST Championship,9031,1591,3536,2881,5801,3603,107,130
2023,2023gal,FIRST Championship,7258,2714,3042,3539,1165,5166,114,155
2023,2023gal,FIRST Championship,5985,2834,157,4415,9120,8033,131,131
2023,2023gal,FIRST Championship,7461,2771,9097,2194,6800,9128,63,179
2023,2023gal,FIRST Championship,948,1902,2630,3996,4381,4422,127,149
2023,2023gal,FIRST Championship,461,8013,1701,401,3534,5010,179,167
2023,2023gal,FIRST Championship,2337,9072,7451,7657,5987,5199,114,145
2023,2023gal,FIRST Championship,1690,1708,1114,4786,1318,5427,180,170
2023,2023gal,FIRST Championship,2881,9105,2830,1622,6702,3005,129,139
2023,2023gal,FIRST Championship,2551,59,3539,702,4451,5586,155,139
2023,2023gal,FIRST Championship,5801,2910,2614,7258,3229,5166,137,144
2023,2023gal,FIRST Championship,968,3476,4009,4415,9031,5985,166,61
2023,2023gal,FIRST Championship,3467,4571,6800,3536,4481,3042,168,158
2023,2023gal,FIRST Championship,4422,401,6722,103,1591,9097,190,132
2023,2023gal,FIRST Championship,7657,5557,7461,2630,3534,67,138,164
2023,2023gal,FIRST Championship,1708,5987,9120,1114,948,599,107,167
2023,2023gal,FIRST Championship,2830,4786,2714,836,2834,9072,144,146
2023,2023gal,FIRST Championship,2383,5010,1902,2771,3603,157,157,110
2023,2023gal,FIRST Championship,9138,5427,2337,9105,9128,8013,142,156
2023,2023gal,FIRST Championship,1678,4381,7197,6702,461,1690,162,141
2023,2023gal,FIRST Championship,1318,1701,8033,7451,2194,1165,180,126
2023,2023gal,FIRST Championship,3005,3996,3229,968,5199,401,134,173
2023,2023gal,FIRST Championship,4451,7657,2881,6722,5985,4481,171,155
2023,2023gal,FIRST Championship,1708,2614,4415,3534,4422,3539,115,164
2023,2023gal,FIRST Championship,2551,2714,2910,5987,2830,1591,174,128
2023,2023gal,FIRST Championship,7461,59,948,3603,9072,5010,204,92
2023,2023gal,FIRST Championship,702,9031,5427,1902,599,3042,118,94
2023,2023gal,FIRST Championship,4381,2771,2337,7197,103,3536,129,165
2023,2023gal,FIRST Championship,1114,9128,6702,7451,1701,4009,159,141
2023,2023gal,FIRST Championship,7258,2194,4571,461,4786,3476,127,167
2023,2023gal,FIRST Championship,5557,1690,3005,5801,8033,6800,188,173
2023,2023gal,FIRST Championship,5199,9120,836,5166,9138,1678,112,183
2023,2023gal,FIRST Championship,9097,1318,3467,9105,2383,2630,144,155
2023,2023gal,FIRST Championship,8013,5586,3996,157,67,1165,178,121
2023,2023gal,FIRST Championship,1622,4481,5987,401,7461,2834,172,165
2023,2023gal,FIRST Championship,5010,7197,4451,2714,1708,968,149,138
2023,2023gal,FIRST Championship,3229,2881,9072,4009,702,4422,108,134
2023,2023gal,FIRST Championship,2614,7258,7451,5427,2830,2771,116,123
2023,2023gal,FIRST Championship,6702,4415,7657,3042,2551,948,143,162
2023,2023gal,FIRST Championship,5801,5199,2194,5985,3539,4381,146,153
2023,2023gal,FIRST Championship,9128,3536,9097,3534,9120,1902,114,103
2023,2023gal,FIRST Championship,9138,67,103,2630,3476,1690,161,154
2023,2023gal,FIRST Championship,4786,8033,5586,2910,2337,2383,175,149
2023,2023gal,FIRST Championship,1701,157,5557,1678,1591,59,132,205
2023,2023gal,FIRST Championship,1318,3603,8013,4571,3005,599,149,144
2023,2023gal,FIRST Championship,5166,3467,9105,6722,2834,3996,160,179
2023,2023gal,FIRST Championship,1165,1622,836,6800,461,1114,129,184
2023,2023gal,FIRST Championship,5427,4422,2551,9031,5199,7461,150,158
2023,2023gal,FIRST Championship,2830,968,4481,4381,702,9128,161,143
2023,2023gal,FIRST Championship,2194,4009,103,9120,2614,2714,156,143
2023,2023gal,FIRST Championship,5010,3536,3539,9097,6702,2910,153,120
2023,2023gal,FIRST Championship,7451,4415,4786,5586,2881,5557,154,153
2023,2023gal,FIRST Championship,1708,5985,3005,2383,59,4571,149,158
2023,2023gal,FIRST Championship,157,401,7258,1690,3603,7657,140,147
2023,2023gal,FIRST Championship,599,2630,1165,2337,1678,6722,96,174
2023,2023gal,FIRST Championship,3534,3042,9072,1591,3996,1318,106,179
2023,2023gal,FIRST Championship,6800,1902,4451,9105,3229,9138,147,126
2023,2023gal,FIRST Championship,3467,2771,461,5987,5166,67,153,180
2023,2023gal,FIRST Championship,1114,8013,1622,8033,7197,9031,175,126
2023,2023gal,FIRST Championship,5801,2834,3476,836,948,1701,187,150
2023,2023gal,FIRST Championship,4415,5010,103,4481,5427,5199,184,151
2023,2023gal,FIRST Championship,2383,7451,4381,401,2551,2614,158,123
2023,2023gal,FIRST Championship,6722,4571,2714,9128,5586,1690,172,190
2023,2023gal,FIRST Championship,3996,157,1708,2830,4009,3536,114,138
2023,2023gal,FIRST Championship,599,2194,2910,9072,5557,9138,180,78
2023,2023gal,FIRST Championship,1678,3539,3467,5985,4786,3229,181,138
2023,2023gal,FIRST Championship,1622,9120,702,7258,67,1318,64,163
2023,2023gal,FIRST Championship,4422,1902,1701,5987,3005,7197,127,174
2023,2023gal,FIRST Championship,59,6800,9031,6702,3534,2337,116,118
2023,2023gal,FIRST Championship,4451,948,1591,5166,8033,7461,199,183
2023,2023gal,FIRST Championship,836,968,461,2881,8013,2630,138,153
2023,2023gal,FIRST Championship,3042,7657,5801,2771,9105,1114,132,140
2023,2023gal,FIRST Championship,3476,1165,3603,2834,9097,1708,173,87
2023,2023gal,FIRST Championship,3536,599,401,2194,5985,2830,145,137
2023,2023gal,FIRST Championship,2551,9128,1318,4786,5010,67,165,175
2023,2023gal,FIRST Championship,3996,7451,9138,4481,3539,3005,108,161
2023,2023gal,FIRST Championship,9031,1701,6722,2910,4415,6800,112,182
2023,2023gal,FIRST Championship,9072,5166,157,7197,1622,5427,132,135
2023,2023gal,FIRST Championship,103,7461,6702,1902,968,4571,144,140
2023,2023gal,FIRST Championship,1591,2337,9120,2614,836,3467,168,168
2023,2023gal,FIRST Championship,2834,4422,2771,8013,4451,1678,141,201
2023,2023gal,FIRST Championship,1165,3534,1690,948,2383,2881,225,126
2023,2023gal,FIRST Championship,8033,3476,59,3229,7657,4381,198,136
2023,2023gal,FIRST Championship,4009,9105,5987,5199,7258,5557,127,141
2023,2023gal,FIRST Championship,9097,702,461,2714,5801,1114,108,165
2023,2023gal,FIRST Championship,3603,2630,5985,5586,3042,1622,150,64
2023,2023gal,FIRST Championship,9128,5166,1902,401,9072,1708,181,104
2023,2023gal,FIRST Championship,2910,7197,7461,3005,3467,7451,172,186
2023,2023gal,FIRST Championship,4571,5427,67,3539,1591,836,133,150
2023,2023gal,FIRST Championship,4786,1165,4422,4481,9138,6702,129,118
2023,2023gal,FIRST Championship,9120,1690,3229,2771,1701,2551,135,163
2023,2023gal,FIRST Championship,8033,1678,2881,1318,5987,2614,195,183
2023,2023gal,FIRST Championship,5557,9097,948,2337,968,7258,88,158
2023,2023gal,FIRST Championship,3603,1114,2194,4451,3996,4415,159,157
2023,2023gal,FIRST Championship,3042,103,59,8013,2830,5801,153,139
2023,2023gal,FIRST Championship,461,5010,7657,2834,9031,5586,175,111
2023,2023gal,FIRST Championship,4381,599,9105,2714,157,3534,168,122
2023,2023gal,FIRST Championship,5199,2383,702,3536,6722,3476,103,197
2023,2023gal,FIRST Championship,6800,7197,1591,4009,2630,4786,177,153
2023,2023gal,FIRST Championship,1690,2614,5985,1902,2910,1165,161,136
2023,2023gal,FIRST Championship,2551,9138,8033,2881,1708,2771,149,137
2023,2023gal,FIRST Championship,5427,6702,401,3467,4451,5557,111,167
2023,2023gal,FIRST Championship,4571,5801,1622,4422,7451,9120,152,117
2023,2023gal,FIRST Championship,59,9128,2834,3996,103,7258,161,172
2023,2023gal,FIRST Championship,9097,5586,5987,8013,3042,4381,143,153
2023,2023gal,FIRST Championship,67,3603,4481,1701,2714,5199,164,169
2023,2023gal,FIRST Championship,3005,836,3534,157,4009,6722,197,136
2023,2023gal,FIRST Championship,5010,2337,2830,3476,1114,5166,152,169
2023,2023gal,FIRST Championship,3536,3229,1318,7461,461,4415,156,158
2023,2023gal,FIRST Championship,702,9105,2194,948,1678,9031,132,174
2023,2023gal,FIRST Championship,968,3539,2383,7657,6800,599,129,170
2023,2023gal,FIRST Championship,2630,4451,7258,9072,2551,5801,183,88
2023,2023hop,FIRST Championship,6357,9182,610,6429,1706,1986,106,149
2023,2023hop,FIRST Championship,2609,8019,7457,2052,9082,3654,130,114
2023,2023hop,FIRST Championship,353,2718,772,2481,6024,696,119,164
2023,2023hop,FIRST Championship,190,9202,6721,1323,488,2341,69,172
2023,2023hop,FIRST Championship,1987,2930,68,1311,5526,2169,146,108
2023,2023hop,FIRST Championship,1727,2096,4336,4682,5648,4930,164,85
2023,2023hop,FIRST Championship,1792,201,876,4450,6517,4135,128,92
2023,2023hop,FIRST Championship,9260,573,1796,999,3189,498,130,120
2023,2023hop,FIRST Championship,245,2338,1807,5667,1799,5816,151,65
2023,2023hop,FIRST Championship,5587,9118,4096,4414,5675,3357,73,191
2023,2023hop,FIRST Championship,5123,2046,4265,3636,226,341,156,120
2023,2023hop,FIRST Championship,9071,4213,6832,4391,7407,2495,91,168
2023,2023hop,FIRST Championship,4400,365,8736,2481,107,3019,130,101
2023,2023hop,FIRST Championship,2096,3654,9182,772,1987,2052,117,157
2023,2023hop,FIRST Championship,1323,5648,6429,4135,2169,1792,137,123
2023,2023hop,FIRST Championship,1706,1727,5526,999,6721,8019,170,122
2023,2023hop,FIRST Championship,4450,5667,1311,696,573,488,86,166
2023,2023hop,FIRST Championship,4414,3189,190,2930,7457,6357,123,173
2023,2023hop,FIRST Championship,876,4682,9118,498,3636,245,104,185
2023,2023hop,FIRST Championship,610,9071,5587,4336,2338,68,101,137
2023,2023hop,FIRST Championship,9260,6024,3019,226,201,2495,88,197
2023,2023hop,FIRST Championship,9202,6832,1986,4265,4096,1807,110,174
2023,2023hop,FIRST Championship,6517,5675,1799,107,2046,4930,95,160
2023,2023hop,FIRST Championship,3357,2609,365,5816,5123,4391,176,84
2023,2023hop,FIRST Championship,2341,4213,9082,2718,341,1796,71,117
2023,2023hop,FIRST Championship,7407,4400,2169,8736,353,7457,165,145
2023,2023hop,FIRST Championship,488,4414,772,3636,1706,999,161,166
2023,2023hop,FIRST Championship,1792,610,1323,1987,498,5667,182,165
2023,2023hop,FIRST Championship,201,2052,9071,1727,9118,573,131,147
2023,2023hop,FIRST Championship,226,68,3189,5648,1986,696,88,128
2023,2023hop,FIRST Championship,4135,2930,1799,4336,3019,6832,138,110
2023,2023hop,FIRST Championship,1311,4391,190,9202,2481,2096,89,106
2023,2023hop,FIRST Championship,2718,8019,5123,107,1807,6357,79,151
2023,2023hop,FIRST Championship,876,3357,2341,5675,4930,9082,164,94
2023,2023hop,FIRST Championship,245,9260,5526,4096,4400,353,150,128
2023,2023hop,FIRST Championship,4213,4682,6517,3654,365,6024,61,89
2023,2023hop,FIRST Championship,4265,1796,2609,2338,2495,6429,165,146
2023,2023hop,FIRST Championship,8736,4450,341,6721,5587,5816,118,74
2023,2023hop,FIRST Championship,2046,9182,9118,7407,68,5667,148,143
2023,2023hop,FIRST Championship,1792,498,2052,226,4391,4336,154,168
2023,2023hop,FIRST Championship,6357,2096,3636,2169,1799,107,114,131
2023,2023hop,FIRST Championship,573,2481,2930,1706,1807,3357,193,177
2023,2023hop,FIRST Championship,5675,7457,488,6832,4135,245,158,94
2023,2023hop,FIRST Championship,610,772,4213,9260,5648,9202,111,66
2023,2023hop,FIRST Championship,2338,3654,4930,190,201,5526,155,126
2023,2023hop,FIRST Championship,999,8736,1796,9071,4265,1323,138,169
2023,2023hop,FIRST Championship,9082,696,5587,365,2495,2046,98,159
2023,2023hop,FIRST Championship,2718,5816,4682,4414,4400,1311,103,143
2023,2023hop,FIRST Championship,4450,1987,6024,2341,7407,5123,125,124
2023,2023hop,FIRST Championship,9182,1727,353,2609,876,3189,144,164
2023,2023hop,FIRST Championship,341,3019,4096,6517,6429,8019,164,87
2023,2023hop,FIRST Championship,1986,7457,2096,6721,4336,9118,172,112
2023,2023hop,FIRST Championship,245,1792,3357,1807,2052,4213,160,140
2023,2023hop,FIRST Championship,772,226,1706,2169,190,1796,142,136
2023,2023hop,FIRST Championship,2495,9202,3654,498,4135,8736,85,117
2023,2023hop,FIRST Championship,6832,5816,68,1323,6357,4930,85,151
2023,2023hop,FIRST Championship,2338,7407,4450,365,5675,2718,140,123
2023,2023hop,FIRST Championship,201,4265,4400,9182,4414,1799,136,134
2023,2023hop,FIRST Championship,2341,3019,6429,5526,353,2046,74,133
2023,2023hop,FIRST Championship,1727,5667,2481,5123,5587,6517,171,63
2023,2023hop,FIRST Championship,8019,876,3636,1311,999,5648,164,90
2023,2023hop,FIRST Championship,4682,696,2930,488,341,610,177,165
2023,2023hop,FIRST Championship,1986,9260,1987,2609,9071,107,152,59
2023,2023hop,FIRST Championship,573,4096,6024,4391,6721,9082,119,133
2023,2023hop,FIRST Championship,7407,1323,3189,2096,245,4450,186,123
2023,2023hop,FIRST Championship,9202,1799,226,1706,9118,68,119,91
2023,2023hop,FIRST Championship,3019,4135,4213,4265,4930,772,67,132
2023,2023hop,FIRST Championship,7457,365,498,9182,5526,2718,165,102
2023,2023hop,FIRST Championship,5675,1311,5123,2052,6429,8736,83,127
2023,2023hop,FIRST Championship,2495,610,8019,2481,4414,1792,144,158
2023,2023hop,FIRST Championship,1727,3636,696,190,6832,9260,181,131
2023,2023hop,FIRST Championship,5648,2046,6721,4400,3357,2338,151,161
2023,2023hop,FIRST Championship,1807,4336,9071,3189,341,6024,139,116
2023,2023hop,FIRST Championship,9082,6517,488,353,1987,5816,125,73
2023,2023hop,FIRST Championship,573,1986,5667,3654,2169,876,175,156
2023,2023hop,FIRST Championship,1796,4682,201,4096,6357,4391,138,151
